,Position,ID,Salary,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
154,PG,11587823,3800,J.J. Barea,DAL,34,1,0,1,16.3,11,2,8,25.0,0,3,0.0,7,7,100.0,0,1,1,1,2,0,0,2,11.7,0,0,1
155,SG,11587823,3800,J.J. Barea,DAL,34,1,0,1,16.3,11,2,8,25.0,0,3,0.0,7,7,100.0,0,1,1,1,2,0,0,2,11.7,0,0,1
156,SF,11587835,3700,Wilson Chandler,PHI,31,1,1,0,15.4,2,1,3,33.3,0,2,0.0,0,0,0.0,2,3,5,0,1,0,0,1,7.0,0,0,-8
157,PF,11587835,3700,Wilson Chandler,PHI,31,1,1,0,15.4,2,1,3,33.3,0,2,0.0,0,0,0.0,2,3,5,0,1,0,0,1,7.0,0,0,-8
158,SG,11587839,3700,Jonathon Simmons,ORL,29,1,0,1,19.7,3,0,5,0.0,0,0,0.0,3,4,75.0,1,3,4,0,3,1,0,0,7.8,0,0,-25
159,SF,11587839,3700,Jonathon Simmons,ORL,29,1,0,1,19.7,3,0,5,0.0,0,0,0.0,3,4,75.0,1,3,4,0,3,1,0,0,7.8,0,0,-25
160,SF,11587844,3700,Stanley Johnson,DET,22,1,1,0,22.1,13,5,10,50.0,3,6,50.0,0,0,0.0,0,6,6,3,1,1,0,1,26.7,0,0,16
161,PF,11587844,3700,Stanley Johnson,DET,22,1,1,0,22.1,13,5,10,50.0,3,6,50.0,0,0,0.0,0,6,6,3,1,1,0,1,26.7,0,0,16
162,PF,11587851,3700,Mason Plumlee,DEN,28,1,0,1,22.4,10,4,6,66.7,0,0,0.0,2,2,100.0,3,3,6,1,2,2,1,4,25.7,0,0,-2
163,C,11587851,3700,Mason Plumlee,DEN,28,1,0,1,22.4,10,4,6,66.7,0,0,0.0,2,2,100.0,3,3,6,1,2,2,1,4,25.7,0,0,-2
164,PG,11587861,3700,Jeremy Lin,ATL,30,1,0,1,21.9,9,1,3,33.3,1,1,100.0,6,7,85.7,0,1,1,5,4,1,0,2,16.7,0,0,-3
165,SG,11587861,3700,Jeremy Lin,ATL,30,1,0,1,21.9,9,1,3,33.3,1,1,100.0,6,7,85.7,0,1,1,5,4,1,0,2,16.7,0,0,-3
166,SF,11587877,3600,Dante Cunningham,SAS,31,1,0,1,21.6,2,1,1,100.0,0,0,0.0,0,0,0.0,1,3,4,1,1,1,1,2,13.3,0,0,-11
167,PF,11587877,3600,Dante Cunningham,SAS,31,1,0,1,21.6,2,1,1,100.0,0,0,0.0,0,0,0.0,1,3,4,1,1,1,1,2,13.3,0,0,-11
168,SG,11587890,3500,Alex Abrines,OKC,25,1,1,0,26.2,9,3,12,25.0,3,10,30.0,0,0,0.0,0,0,0,0,0,1,0,1,12.0,0,0,11
169,SF,11587890,3500,Alex Abrines,OKC,25,1,1,0,26.2,9,3,12,25.0,3,10,30.0,0,0,0.0,0,0,0,0,0,1,0,1,12.0,0,0,11
170,PF,11587899,3500,Dwight Powell,DAL,27,1,0,1,11.0,6,1,2,50.0,0,0,0.0,4,5,80.0,1,1,2,1,0,0,1,2,12.9,0,0,0
171,C,11587899,3500,Dwight Powell,DAL,27,1,0,1,11.0,6,1,2,50.0,0,0,0.0,4,5,80.0,1,1,2,1,0,0,1,2,12.9,0,0,0
172,SG,11587915,3500,Iman Shumpert,SAC,28,1,0,1,29.1,6,2,4,50.0,1,3,33.3,1,2,50.0,0,2,2,6,1,2,0,4,22.4,0,0,2
173,SF,11587915,3500,Iman Shumpert,SAC,28,1,0,1,29.1,6,2,4,50.0,1,3,33.3,1,2,50.0,0,2,2,6,1,2,0,4,22.4,0,0,2
174,PF,11587920,3400,Patrick Patterson,OKC,29,1,1,0,16.9,3,1,5,20.0,1,3,33.3,0,2,0.0,0,4,4,1,0,0,0,1,9.3,0,0,0
175,C,11587920,3400,Patrick Patterson,OKC,29,1,1,0,16.9,3,1,5,20.0,1,3,33.3,0,2,0.0,0,4,4,1,0,0,0,1,9.3,0,0,0
176,SF,11587929,3400,Glenn Robinson III,DET,24,1,1,0,27.3,9,2,7,28.6,1,4,25.0,4,4,100.0,0,0,0,0,2,0,0,1,7.0,0,0,-10
177,PF,11587929,3400,Glenn Robinson III,DET,24,1,1,0,27.3,9,2,7,28.6,1,4,25.0,4,4,100.0,0,0,0,0,2,0,0,1,7.0,0,0,-10
178,PG,11587943,3400,Ian Clark,NOP,27,1,1,0,19.0,2,1,6,16.7,0,1,0.0,0,0,0.0,0,0,0,1,1,0,0,4,2.5,0,0,-4
179,SG,11587943,3400,Ian Clark,NOP,27,1,1,0,19.0,2,1,6,16.7,0,1,0.0,0,0,0.0,0,0,0,1,1,0,0,4,2.5,0,0,-4
180,SF,11587955,3300,Anthony Tolliver,MIN,33,1,0,1,9.8,3,1,2,50.0,1,2,50.0,0,0,0.0,0,1,1,0,1,0,0,1,3.2,0,0,-14
181,PF,11587955,3300,Anthony Tolliver,MIN,33,1,0,1,9.8,3,1,2,50.0,1,2,50.0,0,0,0.0,0,1,1,0,1,0,0,1,3.2,0,0,-14
182,PF,11587959,3300,Gorgui Dieng,MIN,28,1,0,1,9.2,4,1,5,20.0,0,2,0.0,2,2,100.0,1,3,4,0,1,0,0,2,7.8,0,0,-5
183,C,11587959,3300,Gorgui Dieng,MIN,28,1,0,1,9.2,4,1,5,20.0,0,2,0.0,2,2,100.0,1,3,4,0,1,0,0,2,7.8,0,0,-5
184,SG,11587968,3300,Kyle Korver,CLE,37,1,0,1,21.2,7,2,8,25.0,2,7,28.6,1,1,100.0,0,2,2,1,2,0,0,3,8.9,0,0,-1
185,SF,11587968,3300,Kyle Korver,CLE,37,1,0,1,21.2,7,2,8,25.0,2,7,28.6,1,1,100.0,0,2,2,1,2,0,0,3,8.9,0,0,-1
186,PG,11587987,3300,Tim Frazier,NOP,28,1,1,0,8.3,0,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,0,3.0,0,0,-3
187,SG,11587987,3300,Tim Frazier,NOP,28,1,1,0,8.3,0,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,0,3.0,0,0,-3
188,SG,11587999,3200,Kentavious Caldwell-Pope,LAL,25,1,1,0,13.0,5,2,4,50.0,1,3,33.3,0,0,0.0,0,1,1,0,0,0,0,1,6.2,0,0,1
189,SF,11587999,3200,Kentavious Caldwell-Pope,LAL,25,1,1,0,13.0,5,2,4,50.0,1,3,33.3,0,0,0.0,0,1,1,0,0,0,0,1,6.2,0,0,1
190,PF,11588014,3200,Amir Johnson,PHI,31,1,1,0,5.2,2,1,2,50.0,0,0,0.0,0,0,0.0,0,2,2,0,2,0,0,2,2.4,0,0,2
191,C,11588014,3200,Amir Johnson,PHI,31,1,1,0,5.2,2,1,2,50.0,0,0,0.0,0,0,0.0,0,2,2,0,2,0,0,2,2.4,0,0,2
192,SF,11588018,3200,Doug McDermott,IND,26,1,0,1,11.4,0,0,2,0.0,0,1,0.0,0,1,0.0,1,1,2,0,0,0,0,1,2.4,0,0,1
193,PF,11588018,3200,Doug McDermott,IND,26,1,0,1,11.4,0,0,2,0.0,0,1,0.0,0,1,0.0,1,1,2,0,0,0,0,1,2.4,0,0,1
194,SG,11588040,3200,Torrey Craig,DEN,27,1,0,1,19.8,5,2,5,40.0,0,2,0.0,1,2,50.0,2,1,3,0,0,0,1,2,11.6,0,0,-4
195,SF,11588040,3200,Torrey Craig,DEN,27,1,0,1,19.8,5,2,5,40.0,0,2,0.0,1,2,50.0,2,1,3,0,0,0,1,2,11.6,0,0,-4
196,PF,11588049,3200,Davis Bertans,SAS,25,1,0,1,26.4,19,6,10,60.0,4,7,57.1,3,3,100.0,1,3,4,1,0,1,1,3,31.3,0,0,4
197,C,11588049,3200,Davis Bertans,SAS,25,1,0,1,26.4,19,6,10,60.0,4,7,57.1,3,3,100.0,1,3,4,1,0,1,1,3,31.3,0,0,4
198,PG,11588066,3200,Delon Wright,TOR,26,1,1,0,13.0,2,0,3,0.0,0,1,0.0,2,2,100.0,0,0,0,1,1,1,0,0,5.5,0,0,3
199,SG,11588066,3200,Delon Wright,TOR,26,1,1,0,13.0,2,0,3,0.0,0,1,0.0,2,2,100.0,0,0,0,1,1,1,0,0,5.5,0,0,3
200,PF,11588084,3100,Jarell Martin,ORL,24,1,0,1,19.9,0,0,5,0.0,0,2,0.0,0,0,0.0,0,2,2,2,0,0,2,2,11.4,0,0,-23
201,C,11588084,3100,Jarell Martin,ORL,24,1,0,1,19.9,0,0,5,0.0,0,2,0.0,0,0,0.0,0,2,2,2,0,0,2,2,11.4,0,0,-23
202,SG,11588105,3100,Wayne Ellington,MIA,30,1,1,0,37.1,20,7,13,53.8,6,10,60.0,0,0,0.0,0,4,4,1,2,2,0,1,30.3,0,0,10
203,SF,11588105,3100,Wayne Ellington,MIA,30,1,1,0,37.1,20,7,13,53.8,6,10,60.0,0,0,0.0,0,4,4,1,2,2,0,1,30.3,0,0,10
204,SG,11588179,3000,David Nwaba,CLE,25,1,0,1,13.1,3,0,1,0.0,0,0,0.0,3,4,75.0,0,1,1,0,0,1,1,0,10.2,0,0,-9
205,SF,11588179,3000,David Nwaba,CLE,25,1,0,1,13.1,3,0,1,0.0,0,0,0.0,3,4,75.0,0,1,1,0,0,1,1,0,10.2,0,0,-9
206,PF,11588214,3000,Kyle O'Quinn,IND,28,1,0,1,1.7,0,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,1,2.7,0,0,-1
207,C,11588214,3000,Kyle O'Quinn,IND,28,1,0,1,1.7,0,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,1,2.7,0,0,-1
208,SF,11588380,3000,Darius Miller,NOP,28,1,1,0,20.0,11,4,6,66.7,3,4,75.0,0,0,0.0,0,1,1,1,0,1,0,1,16.7,0,0,-4
209,PF,11588380,3000,Darius Miller,NOP,28,1,1,0,20.0,11,4,6,66.7,3,4,75.0,0,0,0.0,0,1,1,1,0,1,0,1,16.7,0,0,-4
210,SF,11588384,3000,Wesley Johnson,NOP,31,1,1,0,23.9,12,5,7,71.4,2,3,66.7,0,0,0.0,1,3,4,2,0,1,1,1,25.8,0,0,10
211,PF,11588384,3000,Wesley Johnson,NOP,31,1,1,0,23.9,12,5,7,71.4,2,3,66.7,0,0,0.0,1,3,4,2,0,1,1,1,25.8,0,0,10
