Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SF,Duncan Robinson (11642561),Duncan Robinson,11642561,SF/F/UTIL,3000,MIA@IND 11/16/2018 07:00PM ET,MIA,3.92
PF,Udonis Haslem (11642564),Udonis Haslem,11642564,PF/F/UTIL,3000,MIA@IND 11/16/2018 07:00PM ET,MIA,1.12
PF/C,Kyle O'Quinn (11642567),Kyle O'Quinn,11642567,PF/C/F/UTIL,3000,MIA@IND 11/16/2018 07:00PM ET,IND,9
PG,Edmond Sumner (11642571),Edmond Sumner,11642571,PG/G/UTIL,3000,MIA@IND 11/16/2018 07:00PM ET,IND,1.25
PG,Aaron Holiday (11642574),Aaron Holiday,11642574,PG/G/UTIL,3000,MIA@IND 11/16/2018 07:00PM ET,IND,1.65
PF,Alize Johnson (11642577),Alize Johnson,11642577,PF/F/UTIL,3000,MIA@IND 11/16/2018 07:00PM ET,IND,2.33
PF/C,Ike Anigbogu (11642580),Ike Anigbogu,11642580,PF/C/F/UTIL,3000,MIA@IND 11/16/2018 07:00PM ET,IND,2.75
PF,TJ Leaf (11642584),TJ Leaf,11642584,PF/F/UTIL,3000,MIA@IND 11/16/2018 07:00PM ET,IND,3.84
SF,Derrick Jones Jr. (11642809),Derrick Jones Jr.,11642809,SF/F/UTIL,3000,MIA@IND 11/16/2018 07:00PM ET,MIA,11.55
PF/C,Jason Smith (11642587),Jason Smith,11642587,PF/C/F/UTIL,3000,BKN@WAS 11/16/2018 07:00PM ET,WAS,10.75
PG,Chasson Randle (11642591),Chasson Randle,11642591,PG/G/UTIL,3000,BKN@WAS 11/16/2018 07:00PM ET,WAS,0
PG/SG,Tomas Satoransky (11642594),Tomas Satoransky,11642594,PG/SG/G/UTIL,3000,BKN@WAS 11/16/2018 07:00PM ET,WAS,9.66
PG/SG,Jordan McRae (11642598),Jordan McRae,11642598,PG/SG/G/UTIL,3000,BKN@WAS 11/16/2018 07:00PM ET,WAS,4
SG,Devin Robinson (11642602),Devin Robinson,11642602,SG/G/UTIL,3000,BKN@WAS 11/16/2018 07:00PM ET,WAS,0
C,Thomas Bryant (11642605),Thomas Bryant,11642605,C/UTIL,3000,BKN@WAS 11/16/2018 07:00PM ET,WAS,5.9
SF,Troy Brown (11642607),Troy Brown,11642607,SF/F/UTIL,3000,BKN@WAS 11/16/2018 07:00PM ET,WAS,6.12
C,Alan Williams (11642610),Alan Williams,11642610,C/UTIL,3000,BKN@WAS 11/16/2018 07:00PM ET,BKN,0
SG/SF,Treveon Graham (11642612),Treveon Graham,11642612,SG/SF/F/G/UTIL,3000,BKN@WAS 11/16/2018 07:00PM ET,BKN,3.75
PF/C,Kenneth Faried (11642617),Kenneth Faried,11642617,PF/C/F/UTIL,3000,BKN@WAS 11/16/2018 07:00PM ET,BKN,6.5
SF,Dzanan Musa (11642621),Dzanan Musa,11642621,SF/F/UTIL,3000,BKN@WAS 11/16/2018 07:00PM ET,BKN,3.55
PF,Rodions Kurucs (11642624),Rodions Kurucs,11642624,PF/F/UTIL,3000,BKN@WAS 11/16/2018 07:00PM ET,BKN,10.5
SG,Theo Pinson (11642627),Theo Pinson,11642627,SG/G/UTIL,3000,BKN@WAS 11/16/2018 07:00PM ET,BKN,3.88
PG,Wade Baldwin IV (11642630),Wade Baldwin IV,11642630,PG/G/UTIL,3000,POR@MIN 11/16/2018 08:00PM ET,POR,1.75
PF,Caleb Swanigan (11642633),Caleb Swanigan,11642633,PF/F/UTIL,3000,POR@MIN 11/16/2018 08:00PM ET,POR,10.39
SG,Gary Trent Jr. (11642636),Gary Trent Jr.,11642636,SG/G/UTIL,3000,POR@MIN 11/16/2018 08:00PM ET,POR,4
SG,Anfernee Simons (11642639),Anfernee Simons,11642639,SG/G/UTIL,3000,POR@MIN 11/16/2018 08:00PM ET,POR,1
SF/PF,Luol Deng (11642642),Luol Deng,11642642,SF/PF/F/UTIL,3000,POR@MIN 11/16/2018 08:00PM ET,MIN,9.5
PG/SG,Jerryd Bayless (11642646),Jerryd Bayless,11642646,PG/SG/G/UTIL,3000,POR@MIN 11/16/2018 08:00PM ET,MIN,0
SG/SF,C.J. Williams (11642650),C.J. Williams,11642650,SG/SF/F/G/UTIL,3000,POR@MIN 11/16/2018 08:00PM ET,MIN,3.5
SG/SF,James Nunnally (11642655),James Nunnally,11642655,SG/SF/F/G/UTIL,3000,POR@MIN 11/16/2018 08:00PM ET,MIN,5.35
SF,Keita Bates-Diop (11642660),Keita Bates-Diop,11642660,SF/F/UTIL,3000,POR@MIN 11/16/2018 08:00PM ET,MIN,4.88
PG,Jared Terrell (11642663),Jared Terrell,11642663,PG/G/UTIL,3000,POR@MIN 11/16/2018 08:00PM ET,MIN,12.25
PG/SG,Seth Curry (11642812),Seth Curry,11642812,PG/SG/G/UTIL,3000,POR@MIN 11/16/2018 08:00PM ET,POR,8.48
SG/SF,Nik Stauskas (11642819),Nik Stauskas,11642819,SG/SF/F/G/UTIL,3000,POR@MIN 11/16/2018 08:00PM ET,POR,14.39
SF,D.J. Stephens (11642666),D.J. Stephens,11642666,SF/F/UTIL,3000,SAC@MEM 11/16/2018 08:00PM ET,MEM,0
PG/SG,Yuta Watanabe (11642669),Yuta Watanabe,11642669,PG/SG/G/UTIL,3000,SAC@MEM 11/16/2018 08:00PM ET,MEM,4.25
PF,Ivan Rabb (11642673),Ivan Rabb,11642673,PF/F/UTIL,3000,SAC@MEM 11/16/2018 08:00PM ET,MEM,6.82
PG,Jevon Carter (11642676),Jevon Carter,11642676,PG/G/UTIL,3000,SAC@MEM 11/16/2018 08:00PM ET,MEM,0
PF/C,Skal Labissiere (11642679),Skal Labissiere,11642679,PF/C/F/UTIL,3000,SAC@MEM 11/16/2018 08:00PM ET,SAC,5.15
SF,Wenyen Gabriel (11642683),Wenyen Gabriel,11642683,SF/F/UTIL,3000,SAC@MEM 11/16/2018 08:00PM ET,SAC,0
PF/C,Zach Randolph (11642686),Zach Randolph,11642686,PF/C/F/UTIL,3000,SAC@MEM 11/16/2018 08:00PM ET,SAC,0
SG/SF,Ben McLemore (11642690),Ben McLemore,11642690,SG/SF/F/G/UTIL,3000,SAC@MEM 11/16/2018 08:00PM ET,SAC,3
PG,Lorenzo Brown (11642695),Lorenzo Brown,11642695,PG/G/UTIL,3000,TOR@BOS 11/16/2018 07:00PM ET,TOR,5.6
PG,Jordan Loyd (11642698),Jordan Loyd,11642698,PG/G/UTIL,3000,TOR@BOS 11/16/2018 07:00PM ET,TOR,1.25
PF,Chris Boucher (11642701),Chris Boucher,11642701,PF/F/UTIL,3000,TOR@BOS 11/16/2018 07:00PM ET,TOR,10.5
SG,Malachi Richardson (11642704),Malachi Richardson,11642704,SG/G/UTIL,3000,TOR@BOS 11/16/2018 07:00PM ET,TOR,1.81
PG/SG,Brad Wanamaker (11642707),Brad Wanamaker,11642707,PG/SG/G/UTIL,3000,TOR@BOS 11/16/2018 07:00PM ET,BOS,4.67
PG,Walt Lemon Jr. (11642711),Walt Lemon Jr.,11642711,PG/G/UTIL,3000,TOR@BOS 11/16/2018 07:00PM ET,BOS,0
SG,Jabari Bird (11642714),Jabari Bird,11642714,SG/G/UTIL,3000,TOR@BOS 11/16/2018 07:00PM ET,BOS,0
PF,Semi Ojeleye (11642717),Semi Ojeleye,11642717,PF/F/UTIL,3000,TOR@BOS 11/16/2018 07:00PM ET,BOS,4.32
C,Robert Williams (11642720),Robert Williams,11642720,C/UTIL,3000,TOR@BOS 11/16/2018 07:00PM ET,BOS,4.38
PG,PJ Dozier (11642722),PJ Dozier,11642722,PG/G/UTIL,3000,TOR@BOS 11/16/2018 07:00PM ET,BOS,0
PF,Guerschon Yabusele (11642725),Guerschon Yabusele,11642725,PF/F/UTIL,3000,TOR@BOS 11/16/2018 07:00PM ET,BOS,3.07
PF/C,Daniel Theis (11642728),Daniel Theis,11642728,PF/C/F/UTIL,3000,TOR@BOS 11/16/2018 07:00PM ET,BOS,9.57
SG/SF,Courtney Lee (11642732),Courtney Lee,11642732,SG/SF/F/G/UTIL,3000,NY@NO 11/16/2018 08:00PM ET,NY,0
PG/SG,Ron Baker (11642737),Ron Baker,11642737,PG/SG/G/UTIL,3000,NY@NO 11/16/2018 08:00PM ET,NY,4.06
PF/C,Kristaps Porzingis (11642741),Kristaps Porzingis,11642741,PF/C/F/UTIL,3000,NY@NO 11/16/2018 08:00PM ET,NY,0
PF,Isaiah Hicks (11642745),Isaiah Hicks,11642745,PF/F/UTIL,3000,NY@NO 11/16/2018 08:00PM ET,NY,0
PF,Luke Kornet (11642748),Luke Kornet,11642748,PF/F/UTIL,3000,NY@NO 11/16/2018 08:00PM ET,NY,0.62
SF/PF,Solomon Hill (11642751),Solomon Hill,11642751,SF/PF/F/UTIL,3000,NY@NO 11/16/2018 08:00PM ET,NO,10.16
PG/SG,Tim Frazier (11642755),Tim Frazier,11642755,PG/SG/G/UTIL,3000,NY@NO 11/16/2018 08:00PM ET,NO,7.89
PG,Frank Jackson (11642759),Frank Jackson,11642759,PG/G/UTIL,3000,NY@NO 11/16/2018 08:00PM ET,NO,6.94
SF,Kenrich Williams (11642762),Kenrich Williams,11642762,SF/F/UTIL,3000,NY@NO 11/16/2018 08:00PM ET,NO,2.25
C,Jahlil Okafor (11642765),Jahlil Okafor,11642765,C/UTIL,3000,NY@NO 11/16/2018 08:00PM ET,NO,7.29
PG,Trevon Bluiett (11642767),Trevon Bluiett,11642767,PG/G/UTIL,3000,NY@NO 11/16/2018 08:00PM ET,NO,0
PF,Tyler Cavanaugh (11642770),Tyler Cavanaugh,11642770,PF/F/UTIL,3000,UTA@PHI 11/16/2018 07:00PM ET,UTA,0
PG,Nazareth Mitrou-Long (11642773),Nazareth Mitrou-Long,11642773,PG/G/UTIL,3000,UTA@PHI 11/16/2018 07:00PM ET,UTA,0
SF/PF,Thabo Sefolosha (11642776),Thabo Sefolosha,11642776,SF/PF/F/UTIL,3000,UTA@PHI 11/16/2018 07:00PM ET,UTA,4.5
C,Ekpe Udoh (11642780),Ekpe Udoh,11642780,C/UTIL,3000,UTA@PHI 11/16/2018 07:00PM ET,UTA,4.1
SG,Grayson Allen (11642782),Grayson Allen,11642782,SG/G/UTIL,3000,UTA@PHI 11/16/2018 07:00PM ET,UTA,6
PG,Raul Neto (11642785),Raul Neto,11642785,PG/G/UTIL,3000,UTA@PHI 11/16/2018 07:00PM ET,UTA,0
C,Tony Bradley (11642788),Tony Bradley,11642788,C/UTIL,3000,UTA@PHI 11/16/2018 07:00PM ET,UTA,0
SF,Zhaire Smith (11642790),Zhaire Smith,11642790,SF/F/UTIL,3000,UTA@PHI 11/16/2018 07:00PM ET,PHI,0
PG,Demetrius Jackson (11642793),Demetrius Jackson,11642793,PG/G/UTIL,3000,UTA@PHI 11/16/2018 07:00PM ET,PHI,0
C,Justin Patton (11642796),Justin Patton,11642796,C/UTIL,3000,UTA@PHI 11/16/2018 07:00PM ET,PHI,0
PG,Shake Milton (11642798),Shake Milton,11642798,PG/G/UTIL,3000,UTA@PHI 11/16/2018 07:00PM ET,PHI,0
PF,Jonah Bolden (11642801),Jonah Bolden,11642801,PF/F/UTIL,3000,UTA@PHI 11/16/2018 07:00PM ET,PHI,5.29
PF,Georges Niang (11642816),Georges Niang,11642816,PF/F/UTIL,3000,UTA@PHI 11/16/2018 07:00PM ET,UTA,6.52
