Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SF/PF,Mike Scott (11615560),Mike Scott,11615560,SF/PF/F/UTIL,3200,GS@LAC 11/12/2018 10:30PM ET,LAC,11.02
C,Damian Jones (11615564),Damian Jones,11615564,C/UTIL,3200,GS@LAC 11/12/2018 10:30PM ET,GS,14.54
SF/PF,Jared Dudley (11615570),Jared Dudley,11615570,SF/PF/F/UTIL,3200,BKN@MIN 11/12/2018 08:00PM ET,BKN,13.85
SF/PF,Chandler Parsons (11615574),Chandler Parsons,11615574,SF/PF/F/UTIL,3200,UTA@MEM 11/12/2018 08:00PM ET,MEM,9.83
SG/SF,C.J. Miles (11615578),C.J. Miles,11615578,SG/SF/F/G/UTIL,3200,NO@TOR 11/12/2018 07:30PM ET,TOR,10.88
C,Jahlil Okafor (11615583),Jahlil Okafor,11615583,C/UTIL,3200,NO@TOR 11/12/2018 07:30PM ET,NO,7.29
SF/PF,Darius Miller (11615839),Darius Miller,11615839,SF/PF/F/UTIL,3200,NO@TOR 11/12/2018 07:30PM ET,NO,9.66
SF,Derrick Jones Jr. (11615585),Derrick Jones Jr.,11615585,SF/F/UTIL,3200,PHI@MIA 11/12/2018 07:30PM ET,MIA,11.56
C,Kosta Koufos (11615588),Kosta Koufos,11615588,C/UTIL,3200,SA@SAC 11/12/2018 10:00PM ET,SAC,14.93
PG,Jalen Brunson (11615590),Jalen Brunson,11615590,PG/G/UTIL,3100,DAL@CHI 11/12/2018 08:00PM ET,DAL,8.54
C,Cristiano Felicio (11615593),Cristiano Felicio,11615593,C/UTIL,3100,DAL@CHI 11/12/2018 08:00PM ET,CHI,13.72
PG,Milos Teodosic (11615595),Milos Teodosic,11615595,PG/G/UTIL,3100,GS@LAC 11/12/2018 10:30PM ET,LAC,9.43
PF/C,Kenneth Faried (11615598),Kenneth Faried,11615598,PF/C/F/UTIL,3100,BKN@MIN 11/12/2018 08:00PM ET,BKN,6.55
PG,Jared Terrell (11615602),Jared Terrell,11615602,PG/G/UTIL,3100,BKN@MIN 11/12/2018 08:00PM ET,MIN,12.25
SF/PF,Omri Casspi (11615605),Omri Casspi,11615605,SF/PF/F/UTIL,3100,UTA@MEM 11/12/2018 08:00PM ET,MEM,11.96
PF,Georges Niang (11615609),Georges Niang,11615609,PF/F/UTIL,3100,UTA@MEM 11/12/2018 08:00PM ET,UTA,7.27
PG,Frank Jackson (11615616),Frank Jackson,11615616,PG/G/UTIL,3100,NO@TOR 11/12/2018 07:30PM ET,NO,6.94
SG,Hamidou Diallo (11615619),Hamidou Diallo,11615619,SG/G/UTIL,3100,PHO@OKC 11/12/2018 08:00PM ET,OKC,11
PF/C,Patrick Patterson (11615622),Patrick Patterson,11615622,PF/C/F/UTIL,3100,PHO@OKC 11/12/2018 08:00PM ET,OKC,12.69
PF/C,Ryan Anderson (11615626),Ryan Anderson,11615626,PF/C/F/UTIL,3100,PHO@OKC 11/12/2018 08:00PM ET,PHO,11.93
PG/SG,Jamal Crawford (11615630),Jamal Crawford,11615630,PG/SG/G/UTIL,3100,PHO@OKC 11/12/2018 08:00PM ET,PHO,5.72
SF,Quincy Pondexter (11615634),Quincy Pondexter,11615634,SF/F/UTIL,3100,SA@SAC 11/12/2018 10:00PM ET,SA,6.25
C,Jakob Poeltl (11615637),Jakob Poeltl,11615637,C/UTIL,3100,SA@SAC 11/12/2018 10:00PM ET,SA,7.86
PF,Harry Giles (11615639),Harry Giles,11615639,PF/F/UTIL,3100,SA@SAC 11/12/2018 10:00PM ET,SAC,8.44
PF,Ray Spalding (11615642),Ray Spalding,11615642,PF/F/UTIL,3000,DAL@CHI 11/12/2018 08:00PM ET,DAL,0
PG,Daryl Macon (11615645),Daryl Macon,11615645,PG/G/UTIL,3000,DAL@CHI 11/12/2018 08:00PM ET,DAL,0
SF,Kostas Antetokounmpo (11615648),Kostas Antetokounmpo,11615648,SF/F/UTIL,3000,DAL@CHI 11/12/2018 08:00PM ET,DAL,0
SG/SF,Ryan Broekhoff (11615651),Ryan Broekhoff,11615651,SG/SF/F/G/UTIL,3000,DAL@CHI 11/12/2018 08:00PM ET,DAL,1.9
C,Salah Mejri (11615656),Salah Mejri,11615656,C/UTIL,3000,DAL@CHI 11/12/2018 08:00PM ET,DAL,1.62
PG,Tyler Ulis (11615658),Tyler Ulis,11615658,PG/G/UTIL,3000,DAL@CHI 11/12/2018 08:00PM ET,CHI,0
PG,Rawle Alkins (11615661),Rawle Alkins,11615661,PG/G/UTIL,3000,DAL@CHI 11/12/2018 08:00PM ET,CHI,0
C,Robin Lopez (11615664),Robin Lopez,11615664,C/UTIL,3000,DAL@CHI 11/12/2018 08:00PM ET,CHI,9
SF/PF,Luc Richard Mbah a Moute (11615666),Luc Richard Mbah a Moute,11615666,SF/PF/F/UTIL,3000,GS@LAC 11/12/2018 10:30PM ET,LAC,8.94
SG,Jerome Robinson (11615670),Jerome Robinson,11615670,SG/G/UTIL,3000,GS@LAC 11/12/2018 10:30PM ET,LAC,4.46
SF,Johnathan Motley (11615673),Johnathan Motley,11615673,SF/F/UTIL,3000,GS@LAC 11/12/2018 10:30PM ET,LAC,0
SG,Sindarius Thornwell (11615676),Sindarius Thornwell,11615676,SG/G/UTIL,3000,GS@LAC 11/12/2018 10:30PM ET,LAC,0.75
PG/SG,Tyrone Wallace (11615679),Tyrone Wallace,11615679,PG/SG/G/UTIL,3000,GS@LAC 11/12/2018 10:30PM ET,LAC,4.25
C,Angel Delgado (11615683),Angel Delgado,11615683,C/UTIL,3000,GS@LAC 11/12/2018 10:30PM ET,LAC,0
SG,Jacob Evans III (11615685),Jacob Evans III,11615685,SG/G/UTIL,3000,GS@LAC 11/12/2018 10:30PM ET,GS,2.75
SF,Marcus Derrickson (11615688),Marcus Derrickson,11615688,SF/F/UTIL,3000,GS@LAC 11/12/2018 10:30PM ET,GS,3.25
SG,Damion Lee (11615691),Damion Lee,11615691,SG/G/UTIL,3000,GS@LAC 11/12/2018 10:30PM ET,GS,4.81
PG,Shaun Livingston (11615694),Shaun Livingston,11615694,PG/G/UTIL,3000,GS@LAC 11/12/2018 10:30PM ET,GS,12.5
PG,Chasson Randle (11615697),Chasson Randle,11615697,PG/G/UTIL,3000,ORL@WAS 11/12/2018 07:00PM ET,WAS,0
PG/SG,Tomas Satoransky (11615700),Tomas Satoransky,11615700,PG/SG/G/UTIL,3000,ORL@WAS 11/12/2018 07:00PM ET,WAS,8.69
PG/SG,Jordan McRae (11615704),Jordan McRae,11615704,PG/SG/G/UTIL,3000,ORL@WAS 11/12/2018 07:00PM ET,WAS,4
PF/C,Jason Smith (11615708),Jason Smith,11615708,PF/C/F/UTIL,3000,ORL@WAS 11/12/2018 07:00PM ET,WAS,11.53
SG,Devin Robinson (11615712),Devin Robinson,11615712,SG/G/UTIL,3000,ORL@WAS 11/12/2018 07:00PM ET,WAS,0
C,Thomas Bryant (11615715),Thomas Bryant,11615715,C/UTIL,3000,ORL@WAS 11/12/2018 07:00PM ET,WAS,5.56
SF,Troy Brown (11615717),Troy Brown,11615717,SF/F/UTIL,3000,ORL@WAS 11/12/2018 07:00PM ET,WAS,6.35
PF,Khem Birch (11615720),Khem Birch,11615720,PF/F/UTIL,3000,ORL@WAS 11/12/2018 07:00PM ET,ORL,7.88
C,Timofey Mozgov (11615723),Timofey Mozgov,11615723,C/UTIL,3000,ORL@WAS 11/12/2018 07:00PM ET,ORL,0
PG,Isaiah Briscoe (11615725),Isaiah Briscoe,11615725,PG/G/UTIL,3000,ORL@WAS 11/12/2018 07:00PM ET,ORL,4.25
SF,Melvin Frazier (11615728),Melvin Frazier,11615728,SF/F/UTIL,3000,ORL@WAS 11/12/2018 07:00PM ET,ORL,-0.25
PF/C,Jarell Martin (11615731),Jarell Martin,11615731,PF/C/F/UTIL,3000,ORL@WAS 11/12/2018 07:00PM ET,ORL,9.09
SG,Troy Caupain (11615735),Troy Caupain,11615735,SG/G/UTIL,3000,ORL@WAS 11/12/2018 07:00PM ET,ORL,0
SG,Wes Iwundu (11615738),Wes Iwundu,11615738,SG/G/UTIL,3000,ORL@WAS 11/12/2018 07:00PM ET,ORL,9.83
PF,Amile Jefferson (11615741),Amile Jefferson,11615741,PF/F/UTIL,3000,ORL@WAS 11/12/2018 07:00PM ET,ORL,0
SG/SF,Treveon Graham (11615744),Treveon Graham,11615744,SG/SF/F/G/UTIL,3000,BKN@MIN 11/12/2018 08:00PM ET,BKN,3.75
C,Alan Williams (11615749),Alan Williams,11615749,C/UTIL,3000,BKN@MIN 11/12/2018 08:00PM ET,BKN,0
SG,Theo Pinson (11615751),Theo Pinson,11615751,SG/G/UTIL,3000,BKN@MIN 11/12/2018 08:00PM ET,BKN,3.88
PF,Rodions Kurucs (11615754),Rodions Kurucs,11615754,PF/F/UTIL,3000,BKN@MIN 11/12/2018 08:00PM ET,BKN,11.3
SF,Dzanan Musa (11615757),Dzanan Musa,11615757,SF/F/UTIL,3000,BKN@MIN 11/12/2018 08:00PM ET,BKN,4.25
SF,Keita Bates-Diop (11615760),Keita Bates-Diop,11615760,SF/F/UTIL,3000,BKN@MIN 11/12/2018 08:00PM ET,MIN,4.88
SF/PF,Luol Deng (11615765),Luol Deng,11615765,SF/PF/F/UTIL,3000,BKN@MIN 11/12/2018 08:00PM ET,MIN,9.5
SG/SF,C.J. Williams (11615769),C.J. Williams,11615769,SG/SF/F/G/UTIL,3000,BKN@MIN 11/12/2018 08:00PM ET,MIN,3.5
SG/SF,James Nunnally (11615774),James Nunnally,11615774,SG/SF/F/G/UTIL,3000,BKN@MIN 11/12/2018 08:00PM ET,MIN,5.35
PG/SG,Jerryd Bayless (11615847),Jerryd Bayless,11615847,PG/SG/G/UTIL,3000,BKN@MIN 11/12/2018 08:00PM ET,MIN,0
SG,Wayne Selden Jr. (11615779),Wayne Selden Jr.,11615779,SG/G/UTIL,3000,UTA@MEM 11/12/2018 08:00PM ET,MEM,10.25
PG,Jevon Carter (11615782),Jevon Carter,11615782,PG/G/UTIL,3000,UTA@MEM 11/12/2018 08:00PM ET,MEM,0
PG/SG,Yuta Watanabe (11615785),Yuta Watanabe,11615785,PG/SG/G/UTIL,3000,UTA@MEM 11/12/2018 08:00PM ET,MEM,4
PF,Ivan Rabb (11615789),Ivan Rabb,11615789,PF/F/UTIL,3000,UTA@MEM 11/12/2018 08:00PM ET,MEM,6.82
SF,D.J. Stephens (11615792),D.J. Stephens,11615792,SF/F/UTIL,3000,UTA@MEM 11/12/2018 08:00PM ET,MEM,0
PF,Tyler Cavanaugh (11615795),Tyler Cavanaugh,11615795,PF/F/UTIL,3000,UTA@MEM 11/12/2018 08:00PM ET,UTA,0
PG,Nazareth Mitrou-Long (11615798),Nazareth Mitrou-Long,11615798,PG/G/UTIL,3000,UTA@MEM 11/12/2018 08:00PM ET,UTA,0
SF/PF,Thabo Sefolosha (11615801),Thabo Sefolosha,11615801,SF/PF/F/UTIL,3000,UTA@MEM 11/12/2018 08:00PM ET,UTA,4.88
C,Ekpe Udoh (11615805),Ekpe Udoh,11615805,C/UTIL,3000,UTA@MEM 11/12/2018 08:00PM ET,UTA,3.97
SG,Grayson Allen (11615807),Grayson Allen,11615807,SG/G/UTIL,3000,UTA@MEM 11/12/2018 08:00PM ET,UTA,6.12
PG,Raul Neto (11615810),Raul Neto,11615810,PG/G/UTIL,3000,UTA@MEM 11/12/2018 08:00PM ET,UTA,0
C,Tony Bradley (11615813),Tony Bradley,11615813,C/UTIL,3000,UTA@MEM 11/12/2018 08:00PM ET,UTA,0
PF,Chris Boucher (11615815),Chris Boucher,11615815,PF/F/UTIL,3000,NO@TOR 11/12/2018 07:30PM ET,TOR,10.5
SG,Malachi Richardson (11615818),Malachi Richardson,11615818,SG/G/UTIL,3000,NO@TOR 11/12/2018 07:30PM ET,TOR,2.08
PG,Jordan Loyd (11615821),Jordan Loyd,11615821,PG/G/UTIL,3000,NO@TOR 11/12/2018 07:30PM ET,TOR,1.25
PG,Lorenzo Brown (11615824),Lorenzo Brown,11615824,PG/G/UTIL,3000,NO@TOR 11/12/2018 07:30PM ET,TOR,5.83
C,Greg Monroe (11615827),Greg Monroe,11615827,C/UTIL,3000,NO@TOR 11/12/2018 07:30PM ET,TOR,4.35
PG,Trevon Bluiett (11615829),Trevon Bluiett,11615829,PG/G/UTIL,3000,NO@TOR 11/12/2018 07:30PM ET,NO,0
SF,Kenrich Williams (11615832),Kenrich Williams,11615832,SF/F/UTIL,3000,NO@TOR 11/12/2018 07:30PM ET,NO,2.25
SF/PF,Solomon Hill (11615835),Solomon Hill,11615835,SF/PF/F/UTIL,3000,NO@TOR 11/12/2018 07:30PM ET,NO,10.16
C,Justin Patton (11615763),Justin Patton,11615763,C/UTIL,3000,PHI@MIA 11/12/2018 07:30PM ET,PHI,0
PG,Shake Milton (11615854),Shake Milton,11615854,PG/G/UTIL,3000,PHI@MIA 11/12/2018 07:30PM ET,PHI,0
SF,Zhaire Smith (11615857),Zhaire Smith,11615857,SF/F/UTIL,3000,PHI@MIA 11/12/2018 07:30PM ET,PHI,0
PF,Jonah Bolden (11615860),Jonah Bolden,11615860,PF/F/UTIL,3000,PHI@MIA 11/12/2018 07:30PM ET,PHI,5.29
PG,Demetrius Jackson (11615863),Demetrius Jackson,11615863,PG/G/UTIL,3000,PHI@MIA 11/12/2018 07:30PM ET,PHI,0
SF,Duncan Robinson (11615866),Duncan Robinson,11615866,SF/F/UTIL,3000,PHI@MIA 11/12/2018 07:30PM ET,MIA,5.88
PF,Yante Maten (11615869),Yante Maten,11615869,PF/F/UTIL,3000,PHI@MIA 11/12/2018 07:30PM ET,MIA,0
PF,Udonis Haslem (11615872),Udonis Haslem,11615872,PF/F/UTIL,3000,PHI@MIA 11/12/2018 07:30PM ET,MIA,0.25
PF,Abdel Nader (11615875),Abdel Nader,11615875,PF/F/UTIL,3000,PHO@OKC 11/12/2018 08:00PM ET,OKC,1
C,Tyler Davis (11615878),Tyler Davis,11615878,C/UTIL,3000,PHO@OKC 11/12/2018 08:00PM ET,OKC,0
SG,Timothe Luwawu-Cabarrot (11615880),Timothe Luwawu-Cabarrot,11615880,SG/G/UTIL,3000,PHO@OKC 11/12/2018 08:00PM ET,OKC,0.25
SG,Deonte Burton (11615883),Deonte Burton,11615883,SG/G/UTIL,3000,PHO@OKC 11/12/2018 08:00PM ET,OKC,2.92
SG,De'Anthony Melton (11615886),De'Anthony Melton,11615886,SG/G/UTIL,3000,PHO@OKC 11/12/2018 08:00PM ET,PHO,9.25
PF,Dragan Bender (11615889),Dragan Bender,11615889,PF/F/UTIL,3000,PHO@OKC 11/12/2018 08:00PM ET,PHO,2.31
SF,George King (11615892),George King,11615892,SF/F/UTIL,3000,PHO@OKC 11/12/2018 08:00PM ET,PHO,0
SG,Troy Daniels (11615895),Troy Daniels,11615895,SG/G/UTIL,3000,PHO@OKC 11/12/2018 08:00PM ET,PHO,8.25
SG,Lonnie Walker IV (11615898),Lonnie Walker IV,11615898,SG/G/UTIL,3000,SA@SAC 11/12/2018 10:00PM ET,SA,0
C,Drew Eubanks (11615901),Drew Eubanks,11615901,C/UTIL,3000,SA@SAC 11/12/2018 10:00PM ET,SA,2
PF,Chimezie Metu (11615903),Chimezie Metu,11615903,PF/F/UTIL,3000,SA@SAC 11/12/2018 10:00PM ET,SA,4.25
PG,Dejounte Murray (11615906),Dejounte Murray,11615906,PG/G/UTIL,3000,SA@SAC 11/12/2018 10:00PM ET,SA,0
PF/C,Skal Labissiere (11615909),Skal Labissiere,11615909,PF/C/F/UTIL,3000,SA@SAC 11/12/2018 10:00PM ET,SAC,5.15
PF/C,Zach Randolph (11615913),Zach Randolph,11615913,PF/C/F/UTIL,3000,SA@SAC 11/12/2018 10:00PM ET,SAC,0
SF,Wenyen Gabriel (11615917),Wenyen Gabriel,11615917,SF/F/UTIL,3000,SA@SAC 11/12/2018 10:00PM ET,SAC,0
SG/SF,Ben McLemore (11615920),Ben McLemore,11615920,SG/SF/F/G/UTIL,3000,SA@SAC 11/12/2018 10:00PM ET,SAC,3
