Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SF,Alex Poythress (11650340),Alex Poythress,11650340,SF/F/UTIL,3100,ATL@IND 11/17/2018 07:00PM ET,ATL,12.46
PF/C,Amir Johnson (11650343),Amir Johnson,11650343,PF/C/F/UTIL,3100,PHI@CHA 11/17/2018 07:00PM ET,PHI,11.28
PG,Jalen Brunson (11650347),Jalen Brunson,11650347,PG/G/UTIL,3100,GS@DAL 11/17/2018 08:30PM ET,DAL,9.05
PF,Harry Giles (11650350),Harry Giles,11650350,PF/F/UTIL,3100,SAC@HOU 11/17/2018 08:00PM ET,SAC,9.52
SG/SF,Torrey Craig (11650353),Torrey Craig,11650353,SG/SF/F/G/UTIL,3100,DEN@NO 11/17/2018 07:00PM ET,DEN,9.56
PG/SG,Ian Clark (11650366),Ian Clark,11650366,PG/SG/G/UTIL,3100,DEN@NO 11/17/2018 07:00PM ET,NO,9.34
PG/SG,Jamal Crawford (11650358),Jamal Crawford,11650358,PG/SG/G/UTIL,3100,OKC@PHO 11/17/2018 09:00PM ET,PHO,8.10
SG/SF,Andre Roberson (11650370),Andre Roberson,11650370,SG/SF/F/G/UTIL,3100,OKC@PHO 11/17/2018 09:00PM ET,OKC,0
PG,Elie Okobo (11650375),Elie Okobo,11650375,PG/G/UTIL,3100,OKC@PHO 11/17/2018 09:00PM ET,PHO,11.77
PG,Jordan Loyd (11650378),Jordan Loyd,11650378,PG/G/UTIL,3000,TOR@CHI 11/17/2018 08:00PM ET,TOR,1.25
PF,Chris Boucher (11650381),Chris Boucher,11650381,PF/F/UTIL,3000,TOR@CHI 11/17/2018 08:00PM ET,TOR,10.5
SG,Malachi Richardson (11650384),Malachi Richardson,11650384,SG/G/UTIL,3000,TOR@CHI 11/17/2018 08:00PM ET,TOR,1.81
PG,Lorenzo Brown (11650387),Lorenzo Brown,11650387,PG/G/UTIL,3000,TOR@CHI 11/17/2018 08:00PM ET,TOR,5.6
PG,Tyler Ulis (11650390),Tyler Ulis,11650390,PG/G/UTIL,3000,TOR@CHI 11/17/2018 08:00PM ET,CHI,0
C,Cristiano Felicio (11650393),Cristiano Felicio,11650393,C/UTIL,3000,TOR@CHI 11/17/2018 08:00PM ET,CHI,11.10
C,Robin Lopez (11650395),Robin Lopez,11650395,C/UTIL,3000,TOR@CHI 11/17/2018 08:00PM ET,CHI,8.78
PG,Rawle Alkins (11650397),Rawle Alkins,11650397,PG/G/UTIL,3000,TOR@CHI 11/17/2018 08:00PM ET,CHI,0
PF/C,Kyle O'Quinn (11650400),Kyle O'Quinn,11650400,PF/C/F/UTIL,3000,ATL@IND 11/17/2018 07:00PM ET,IND,9
PG,Edmond Sumner (11650404),Edmond Sumner,11650404,PG/G/UTIL,3000,ATL@IND 11/17/2018 07:00PM ET,IND,1.25
PG,Aaron Holiday (11650407),Aaron Holiday,11650407,PG/G/UTIL,3000,ATL@IND 11/17/2018 07:00PM ET,IND,1.65
PF,Alize Johnson (11650410),Alize Johnson,11650410,PF/F/UTIL,3000,ATL@IND 11/17/2018 07:00PM ET,IND,2.33
PF/C,Ike Anigbogu (11650413),Ike Anigbogu,11650413,PF/C/F/UTIL,3000,ATL@IND 11/17/2018 07:00PM ET,IND,2.75
PF,TJ Leaf (11650417),TJ Leaf,11650417,PF/F/UTIL,3000,ATL@IND 11/17/2018 07:00PM ET,IND,3.84
SF/PF,Justin Anderson (11650420),Justin Anderson,11650420,SF/PF/F/UTIL,3000,ATL@IND 11/17/2018 07:00PM ET,ATL,0
PG,Tyler Dorsey (11650424),Tyler Dorsey,11650424,PG/G/UTIL,3000,ATL@IND 11/17/2018 07:00PM ET,ATL,7.41
SG,Daniel Hamilton (11650427),Daniel Hamilton,11650427,SG/G/UTIL,3000,ATL@IND 11/17/2018 07:00PM ET,ATL,0.5
PG,Jaylen Adams (11650430),Jaylen Adams,11650430,PG/G/UTIL,3000,ATL@IND 11/17/2018 07:00PM ET,ATL,2.38
SF/PF,Doug McDermott (11650669),Doug McDermott,11650669,SF/PF/F/UTIL,3000,ATL@IND 11/17/2018 07:00PM ET,IND,8.73
PG,Devonte' Graham (11650433),Devonte' Graham,11650433,PG/G/UTIL,3000,PHI@CHA 11/17/2018 07:00PM ET,CHA,5.17
SG,J.P. Macura (11650436),J.P. Macura,11650436,SG/G/UTIL,3000,PHI@CHA 11/17/2018 07:00PM ET,CHA,0
SG,Dwayne Bacon (11650439),Dwayne Bacon,11650439,SG/G/UTIL,3000,PHI@CHA 11/17/2018 07:00PM ET,CHA,9.46
PF/C,Frank Kaminsky (11650442),Frank Kaminsky,11650442,PF/C/F/UTIL,3000,PHI@CHA 11/17/2018 07:00PM ET,CHA,4.15
PG,Joe Chealey (11650446),Joe Chealey,11650446,PG/G/UTIL,3000,PHI@CHA 11/17/2018 07:00PM ET,CHA,0
C,Bismack Biyombo (11650449),Bismack Biyombo,11650449,C/UTIL,3000,PHI@CHA 11/17/2018 07:00PM ET,CHA,7.96
C,Justin Patton (11650451),Justin Patton,11650451,C/UTIL,3000,PHI@CHA 11/17/2018 07:00PM ET,PHI,0
PG,Shake Milton (11650453),Shake Milton,11650453,PG/G/UTIL,3000,PHI@CHA 11/17/2018 07:00PM ET,PHI,0
PF,Jonah Bolden (11650456),Jonah Bolden,11650456,PF/F/UTIL,3000,PHI@CHA 11/17/2018 07:00PM ET,PHI,5.29
PG,Demetrius Jackson (11650459),Demetrius Jackson,11650459,PG/G/UTIL,3000,PHI@CHA 11/17/2018 07:00PM ET,PHI,0
SF,Zhaire Smith (11650462),Zhaire Smith,11650462,SF/F/UTIL,3000,PHI@CHA 11/17/2018 07:00PM ET,PHI,0
SG,Troy Caupain (11650465),Troy Caupain,11650465,SG/G/UTIL,3000,LAL@ORL 11/17/2018 07:00PM ET,ORL,0
PF/C,Jarell Martin (11650468),Jarell Martin,11650468,PF/C/F/UTIL,3000,LAL@ORL 11/17/2018 07:00PM ET,ORL,8.64
PF,Amile Jefferson (11650472),Amile Jefferson,11650472,PF/F/UTIL,3000,LAL@ORL 11/17/2018 07:00PM ET,ORL,0
PG,Isaiah Briscoe (11650475),Isaiah Briscoe,11650475,PG/G/UTIL,3000,LAL@ORL 11/17/2018 07:00PM ET,ORL,4.25
SF,Melvin Frazier (11650478),Melvin Frazier,11650478,SF/F/UTIL,3000,LAL@ORL 11/17/2018 07:00PM ET,ORL,-0.25
C,Timofey Mozgov (11650481),Timofey Mozgov,11650481,C/UTIL,3000,LAL@ORL 11/17/2018 07:00PM ET,ORL,0
PF,Khem Birch (11650483),Khem Birch,11650483,PF/F/UTIL,3000,LAL@ORL 11/17/2018 07:00PM ET,ORL,6.45
SF/PF,Michael Beasley (11650486),Michael Beasley,11650486,SF/PF/F/UTIL,3000,LAL@ORL 11/17/2018 07:00PM ET,LAL,1.92
PF,Johnathan Williams (11650490),Johnathan Williams,11650490,PF/F/UTIL,3000,LAL@ORL 11/17/2018 07:00PM ET,LAL,10.38
SG,Alex Caruso (11650493),Alex Caruso,11650493,SG/G/UTIL,3000,LAL@ORL 11/17/2018 07:00PM ET,LAL,0
SG/SF,Kentavious Caldwell-Pope (11650496),Kentavious Caldwell-Pope,11650496,SG/SF/F/G/UTIL,3000,LAL@ORL 11/17/2018 07:00PM ET,LAL,11.73
C,Moritz Wagner (11650501),Moritz Wagner,11650501,C/UTIL,3000,LAL@ORL 11/17/2018 07:00PM ET,LAL,0
C,Ivica Zubac (11650503),Ivica Zubac,11650503,C/UTIL,3000,LAL@ORL 11/17/2018 07:00PM ET,LAL,8.65
SG,Sviatoslav Mykhailiuk (11650505),Sviatoslav Mykhailiuk,11650505,SG/G/UTIL,3000,LAL@ORL 11/17/2018 07:00PM ET,LAL,5.25
C,Isaac Bonga (11650508),Isaac Bonga,11650508,C/UTIL,3000,LAL@ORL 11/17/2018 07:00PM ET,LAL,0
SF/PF,Thabo Sefolosha (11650510),Thabo Sefolosha,11650510,SF/PF/F/UTIL,3000,UTA@BOS 11/17/2018 07:30PM ET,UTA,6
C,Ekpe Udoh (11650514),Ekpe Udoh,11650514,C/UTIL,3000,UTA@BOS 11/17/2018 07:30PM ET,UTA,3.68
PG,Raul Neto (11650516),Raul Neto,11650516,PG/G/UTIL,3000,UTA@BOS 11/17/2018 07:30PM ET,UTA,0
PF,Tyler Cavanaugh (11650519),Tyler Cavanaugh,11650519,PF/F/UTIL,3000,UTA@BOS 11/17/2018 07:30PM ET,UTA,0
PG,Nazareth Mitrou-Long (11650522),Nazareth Mitrou-Long,11650522,PG/G/UTIL,3000,UTA@BOS 11/17/2018 07:30PM ET,UTA,0
PF,Georges Niang (11650525),Georges Niang,11650525,PF/F/UTIL,3000,UTA@BOS 11/17/2018 07:30PM ET,UTA,6.52
SG,Grayson Allen (11650528),Grayson Allen,11650528,SG/G/UTIL,3000,UTA@BOS 11/17/2018 07:30PM ET,UTA,6
C,Tony Bradley (11650531),Tony Bradley,11650531,C/UTIL,3000,UTA@BOS 11/17/2018 07:30PM ET,UTA,0
PG/SG,Brad Wanamaker (11650533),Brad Wanamaker,11650533,PG/SG/G/UTIL,3000,UTA@BOS 11/17/2018 07:30PM ET,BOS,4.67
PG,Walt Lemon Jr. (11650537),Walt Lemon Jr.,11650537,PG/G/UTIL,3000,UTA@BOS 11/17/2018 07:30PM ET,BOS,0
SG,Jabari Bird (11650540),Jabari Bird,11650540,SG/G/UTIL,3000,UTA@BOS 11/17/2018 07:30PM ET,BOS,0
PF,Semi Ojeleye (11650543),Semi Ojeleye,11650543,PF/F/UTIL,3000,UTA@BOS 11/17/2018 07:30PM ET,BOS,4.32
PG,PJ Dozier (11650546),PJ Dozier,11650546,PG/G/UTIL,3000,UTA@BOS 11/17/2018 07:30PM ET,BOS,0
PF,Guerschon Yabusele (11650549),Guerschon Yabusele,11650549,PF/F/UTIL,3000,UTA@BOS 11/17/2018 07:30PM ET,BOS,3.07
C,Robert Williams (11650552),Robert Williams,11650552,C/UTIL,3000,UTA@BOS 11/17/2018 07:30PM ET,BOS,4.38
PF/C,Daniel Theis (11650554),Daniel Theis,11650554,PF/C/F/UTIL,3000,UTA@BOS 11/17/2018 07:30PM ET,BOS,9.57
SF,Royce O'Neale (11650685),Royce O'Neale,11650685,SF/F/UTIL,3000,UTA@BOS 11/17/2018 07:30PM ET,UTA,8.87
SG,Damion Lee (11650558),Damion Lee,11650558,SG/G/UTIL,3000,GS@DAL 11/17/2018 08:30PM ET,GS,4.81
SG,Jacob Evans III (11650561),Jacob Evans III,11650561,SG/G/UTIL,3000,GS@DAL 11/17/2018 08:30PM ET,GS,3.36
SF,Marcus Derrickson (11650564),Marcus Derrickson,11650564,SF/F/UTIL,3000,GS@DAL 11/17/2018 08:30PM ET,GS,3.25
PG,Shaun Livingston (11650567),Shaun Livingston,11650567,PG/G/UTIL,3000,GS@DAL 11/17/2018 08:30PM ET,GS,10.96
PF,Ray Spalding (11650570),Ray Spalding,11650570,PF/F/UTIL,3000,GS@DAL 11/17/2018 08:30PM ET,DAL,0
C,Salah Mejri (11650573),Salah Mejri,11650573,C/UTIL,3000,GS@DAL 11/17/2018 08:30PM ET,DAL,3.5
SG/SF,Ryan Broekhoff (11650575),Ryan Broekhoff,11650575,SG/SF/F/G/UTIL,3000,GS@DAL 11/17/2018 08:30PM ET,DAL,2.92
PG,Daryl Macon (11650580),Daryl Macon,11650580,PG/G/UTIL,3000,GS@DAL 11/17/2018 08:30PM ET,DAL,0
SF,Kostas Antetokounmpo (11650583),Kostas Antetokounmpo,11650583,SF/F/UTIL,3000,GS@DAL 11/17/2018 08:30PM ET,DAL,0
PF/C,Skal Labissiere (11650586),Skal Labissiere,11650586,PF/C/F/UTIL,3000,SAC@HOU 11/17/2018 08:00PM ET,SAC,5.15
PF/C,Zach Randolph (11650590),Zach Randolph,11650590,PF/C/F/UTIL,3000,SAC@HOU 11/17/2018 08:00PM ET,SAC,0
SG/SF,Ben McLemore (11650594),Ben McLemore,11650594,SG/SF/F/G/UTIL,3000,SAC@HOU 11/17/2018 08:00PM ET,SAC,3
SF,Wenyen Gabriel (11650599),Wenyen Gabriel,11650599,SF/F/UTIL,3000,SAC@HOU 11/17/2018 08:00PM ET,SAC,0
C,Zhou Qi (11650602),Zhou Qi,11650602,C/UTIL,3000,SAC@HOU 11/17/2018 08:00PM ET,HOU,2
SF,Vincent Edwards (11650604),Vincent Edwards,11650604,SF/F/UTIL,3000,SAC@HOU 11/17/2018 08:00PM ET,HOU,4.75
PG/SG,Brandon Knight (11650607),Brandon Knight,11650607,PG/SG/G/UTIL,3000,SAC@HOU 11/17/2018 08:00PM ET,HOU,0
PF/C,Marquese Chriss (11650673),Marquese Chriss,11650673,PF/C/F/UTIL,3000,SAC@HOU 11/17/2018 08:00PM ET,HOU,3.5
C,Thomas Welsh (11650611),Thomas Welsh,11650611,C/UTIL,3000,DEN@NO 11/17/2018 07:00PM ET,DEN,2.75
PG,DeVaughn Akoon-Purcell (11650613),DeVaughn Akoon-Purcell,11650613,PG/G/UTIL,3000,DEN@NO 11/17/2018 07:00PM ET,DEN,3.44
PF,Tyler Lydon (11650616),Tyler Lydon,11650616,PF/F/UTIL,3000,DEN@NO 11/17/2018 07:00PM ET,DEN,2.5
SF/PF,Michael Porter Jr. (11650619),Michael Porter Jr.,11650619,SF/PF/F/UTIL,3000,DEN@NO 11/17/2018 07:00PM ET,DEN,0
SF/PF,Jarred Vanderbilt (11650623),Jarred Vanderbilt,11650623,SF/PF/F/UTIL,3000,DEN@NO 11/17/2018 07:00PM ET,DEN,0
SF/PF,Solomon Hill (11650627),Solomon Hill,11650627,SF/PF/F/UTIL,3000,DEN@NO 11/17/2018 07:00PM ET,NO,10.16
PG/SG,Tim Frazier (11650631),Tim Frazier,11650631,PG/SG/G/UTIL,3000,DEN@NO 11/17/2018 07:00PM ET,NO,7.89
PG,Frank Jackson (11650635),Frank Jackson,11650635,PG/G/UTIL,3000,DEN@NO 11/17/2018 07:00PM ET,NO,6.86
PG,Trevon Bluiett (11650638),Trevon Bluiett,11650638,PG/G/UTIL,3000,DEN@NO 11/17/2018 07:00PM ET,NO,0
C,Jahlil Okafor (11650641),Jahlil Okafor,11650641,C/UTIL,3000,DEN@NO 11/17/2018 07:00PM ET,NO,7.29
SF,Kenrich Williams (11650643),Kenrich Williams,11650643,SF/F/UTIL,3000,DEN@NO 11/17/2018 07:00PM ET,NO,2.25
SG,Deonte Burton (11650646),Deonte Burton,11650646,SG/G/UTIL,3000,OKC@PHO 11/17/2018 09:00PM ET,OKC,5.65
PF,Abdel Nader (11650649),Abdel Nader,11650649,PF/F/UTIL,3000,OKC@PHO 11/17/2018 09:00PM ET,OKC,2.46
SG,Timothe Luwawu-Cabarrot (11650652),Timothe Luwawu-Cabarrot,11650652,SG/G/UTIL,3000,OKC@PHO 11/17/2018 09:00PM ET,OKC,0.18
C,Tyler Davis (11650655),Tyler Davis,11650655,C/UTIL,3000,OKC@PHO 11/17/2018 09:00PM ET,OKC,0
SG,Troy Daniels (11650657),Troy Daniels,11650657,SG/G/UTIL,3000,OKC@PHO 11/17/2018 09:00PM ET,PHO,8.25
SF,George King (11650660),George King,11650660,SF/F/UTIL,3000,OKC@PHO 11/17/2018 09:00PM ET,PHO,0
PF,Dragan Bender (11650663),Dragan Bender,11650663,PF/F/UTIL,3000,OKC@PHO 11/17/2018 09:00PM ET,PHO,2.1
SG,De'Anthony Melton (11650666),De'Anthony Melton,11650666,SG/G/UTIL,3000,OKC@PHO 11/17/2018 09:00PM ET,PHO,9.08
PF/C,Patrick Patterson (11650677),Patrick Patterson,11650677,PF/C/F/UTIL,3000,OKC@PHO 11/17/2018 09:00PM ET,OKC,12.21
PF/C,Ryan Anderson (11650681),Ryan Anderson,11650681,PF/C/F/UTIL,3000,OKC@PHO 11/17/2018 09:00PM ET,PHO,11.21
