Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,Cameron Payne (11630112),Cameron Payne,11630112,PG/SG/G/UTIL,3400,CHI@BOS 11/14/2018 07:30PM ET,CHI,18.44
PF/C,Dwight Powell (11630085),Dwight Powell,11630085,PF/C/F/UTIL,3400,UTA@DAL 11/14/2018 08:30PM ET,DAL,17.06
SF,Royce O'Neale (11630105),Royce O'Neale,11630105,SF/F/UTIL,3400,UTA@DAL 11/14/2018 08:30PM ET,UTA,9.56
SG/SF,Alex Abrines (11630097),Alex Abrines,11630097,SG/SF/F/G/UTIL,3400,NY@OKC 11/14/2018 08:00PM ET,OKC,13.35
SF/PF,Dante Cunningham (11630089),Dante Cunningham,11630089,SF/PF/F/UTIL,3400,SA@PHO 11/14/2018 09:00PM ET,SA,13.27
SF/PF,Moe Harkless (11630116),Moe Harkless,11630116,SF/PF/F/UTIL,3300,POR@LAL 11/14/2018 10:30PM ET,POR,14.6
C,Meyers Leonard (11630120),Meyers Leonard,11630120,C/UTIL,3300,POR@LAL 11/14/2018 10:30PM ET,POR,11.95
PG/SG,Lance Stephenson (11630154),Lance Stephenson,11630154,PG/SG/G/UTIL,3300,POR@LAL 11/14/2018 10:30PM ET,LAL,17.77
SG/SF,Pat Connaughton (11630122),Pat Connaughton,11630122,SG/SF/F/G/UTIL,3300,MEM@MIL 11/14/2018 08:00PM ET,MIL,16.28
SG,MarShon Brooks (11630131),MarShon Brooks,11630131,SG/G/UTIL,3300,MEM@MIL 11/14/2018 08:00PM ET,MEM,12
C,Ian Mahinmi (11630158),Ian Mahinmi,11630158,C/UTIL,3300,CLE@WAS 11/14/2018 07:00PM ET,WAS,10.22
SG/SF,Kyle Korver (11630160),Kyle Korver,11630160,SG/SF/F/G/UTIL,3300,CLE@WAS 11/14/2018 07:00PM ET,CLE,9.84
PG/SG,Ian Clark (11630165),Ian Clark,11630165,PG/SG/G/UTIL,3300,NO@MIN 11/14/2018 08:00PM ET,NO,9.92
PF/C,Gorgui Dieng (11630178),Gorgui Dieng,11630178,PF/C/F/UTIL,3300,NO@MIN 11/14/2018 08:00PM ET,MIN,14.16
PG,Landry Shamet (11630169),Landry Shamet,11630169,PG/G/UTIL,3300,PHI@ORL 11/14/2018 07:00PM ET,PHI,12.67
SF/PF,Jared Dudley (11630127),Jared Dudley,11630127,SF/PF/F/UTIL,3300,MIA@BKN 11/14/2018 07:30PM ET,BKN,14.57
PG,Antonio Blakeney (11630182),Antonio Blakeney,11630182,PG/G/UTIL,3300,CHI@BOS 11/14/2018 07:30PM ET,CHI,16.20
PF,Maxi Kleber (11630134),Maxi Kleber,11630134,PF/F/UTIL,3300,UTA@DAL 11/14/2018 08:30PM ET,DAL,16.36
PG/SG,Delon Wright (11630137),Delon Wright,11630137,PG/SG/G/UTIL,3300,DET@TOR 11/14/2018 07:30PM ET,TOR,11.61
SG/SF,Norman Powell (11630141),Norman Powell,11630141,SG/SF/F/G/UTIL,3300,DET@TOR 11/14/2018 07:30PM ET,TOR,11
PF/C,Jon Leuer (11630146),Jon Leuer,11630146,PF/C/F/UTIL,3300,DET@TOR 11/14/2018 07:30PM ET,DET,6.12
C,Zaza Pachulia (11630172),Zaza Pachulia,11630172,C/UTIL,3300,DET@TOR 11/14/2018 07:30PM ET,DET,13.15
PG/SG,Trey Burke (11630150),Trey Burke,11630150,PG/SG/G/UTIL,3300,NY@OKC 11/14/2018 08:00PM ET,NY,18
PF/C,Richaun Holmes (11630174),Richaun Holmes,11630174,PF/C/F/UTIL,3300,SA@PHO 11/14/2018 09:00PM ET,PHO,9.33
PF,Jake Layman (11630212),Jake Layman,11630212,PF/F/UTIL,3200,POR@LAL 11/14/2018 10:30PM ET,POR,11.14
SG/SF,Nik Stauskas (11630239),Nik Stauskas,11630239,SG/SF/F/G/UTIL,3200,POR@LAL 11/14/2018 10:30PM ET,POR,15.06
SF/PF,Chandler Parsons (11630185),Chandler Parsons,11630185,SF/PF/F/UTIL,3200,MEM@MIL 11/14/2018 08:00PM ET,MEM,9.83
C,John Henson (11630215),John Henson,11630215,C/UTIL,3200,MEM@MIL 11/14/2018 08:00PM ET,MIL,16.85
SG,Donte DiVincenzo (11630244),Donte DiVincenzo,11630244,SG/G/UTIL,3200,MEM@MIL 11/14/2018 08:00PM ET,MIL,14.21
SG/SF,David Nwaba (11630189),David Nwaba,11630189,SG/SF/F/G/UTIL,3200,CLE@WAS 11/14/2018 07:00PM ET,CLE,9.25
SF/PF,Darius Miller (11630194),Darius Miller,11630194,SF/PF/F/UTIL,3200,NO@MIN 11/14/2018 08:00PM ET,NO,10.06
SF/PF,Anthony Tolliver (11630217),Anthony Tolliver,11630217,SF/PF/F/UTIL,3200,NO@MIN 11/14/2018 08:00PM ET,MIN,12.62
SG,Wes Iwundu (11630250),Wes Iwundu,11630250,SG/G/UTIL,3200,PHI@ORL 11/14/2018 07:00PM ET,ORL,10.48
PG/SG,Shabazz Napier (11630221),Shabazz Napier,11630221,PG/SG/G/UTIL,3200,MIA@BKN 11/14/2018 07:30PM ET,BKN,13.68
PG,Shaquille Harrison (11630225),Shaquille Harrison,11630225,PG/G/UTIL,3200,CHI@BOS 11/14/2018 07:30PM ET,CHI,15.95
PG/SG,Devin Harris (11630198),Devin Harris,11630198,PG/SG/G/UTIL,3200,UTA@DAL 11/14/2018 08:30PM ET,DAL,11.5
SG/SF,C.J. Miles (11630202),C.J. Miles,11630202,SG/SF/F/G/UTIL,3200,DET@TOR 11/14/2018 07:30PM ET,TOR,10.31
SG/SF,Luke Kennard (11630207),Luke Kennard,11630207,SG/SF/F/G/UTIL,3200,DET@TOR 11/14/2018 07:30PM ET,DET,10.58
SG/SF,Andre Roberson (11630228),Andre Roberson,11630228,SG/SF/F/G/UTIL,3200,NY@OKC 11/14/2018 08:00PM ET,OKC,0
SF,Terrance Ferguson (11630233),Terrance Ferguson,11630233,SF/F/UTIL,3200,NY@OKC 11/14/2018 08:00PM ET,OKC,8.96
PG,Elie Okobo (11630236),Elie Okobo,11630236,PG/G/UTIL,3200,SA@PHO 11/14/2018 09:00PM ET,PHO,11.77
SF,Josh Jackson (11630247),Josh Jackson,11630247,SF/F/UTIL,3200,SA@PHO 11/14/2018 09:00PM ET,PHO,12.58
PG/SG,Seth Curry (11630256),Seth Curry,11630256,PG/SG/G/UTIL,3100,POR@LAL 11/14/2018 10:30PM ET,POR,9.04
SF/PF,Omri Casspi (11630260),Omri Casspi,11630260,SF/PF/F/UTIL,3100,MEM@MIL 11/14/2018 08:00PM ET,MEM,11.96
SG/SF,Tony Snell (11630264),Tony Snell,11630264,SG/SF/F/G/UTIL,3100,MEM@MIL 11/14/2018 08:00PM ET,MIL,11.83
C,Ante Zizic (11630296),Ante Zizic,11630296,C/UTIL,3100,CLE@WAS 11/14/2018 07:00PM ET,CLE,7.48
PF/C,Amir Johnson (11630301),Amir Johnson,11630301,PF/C/F/UTIL,3100,PHI@ORL 11/14/2018 07:00PM ET,PHI,11.05
SF,Derrick Jones Jr. (11630298),Derrick Jones Jr.,11630298,SF/F/UTIL,3100,MIA@BKN 11/14/2018 07:30PM ET,MIA,11.55
C,Aron Baynes (11630269),Aron Baynes,11630269,C/UTIL,3100,CHI@BOS 11/14/2018 07:30PM ET,BOS,11.75
PG,Jalen Brunson (11630253),Jalen Brunson,11630253,PG/G/UTIL,3100,UTA@DAL 11/14/2018 08:30PM ET,DAL,8.44
PF,Georges Niang (11630271),Georges Niang,11630271,PF/F/UTIL,3100,UTA@DAL 11/14/2018 08:30PM ET,UTA,7.02
SG,Bruce Brown Jr. (11630274),Bruce Brown Jr.,11630274,SG/G/UTIL,3100,DET@TOR 11/14/2018 07:30PM ET,DET,6.75
SG,Hamidou Diallo (11630277),Hamidou Diallo,11630277,SG/G/UTIL,3100,NY@OKC 11/14/2018 08:00PM ET,OKC,11.02
PF/C,Patrick Patterson (11630280),Patrick Patterson,11630280,PF/C/F/UTIL,3100,NY@OKC 11/14/2018 08:00PM ET,OKC,12.35
SF/PF,Lance Thomas (11630284),Lance Thomas,11630284,SF/PF/F/UTIL,3100,NY@OKC 11/14/2018 08:00PM ET,NY,9.23
PG/SG,Jamal Crawford (11630288),Jamal Crawford,11630288,PG/SG/G/UTIL,3100,SA@PHO 11/14/2018 09:00PM ET,PHO,7.04
PF/C,Ryan Anderson (11630292),Ryan Anderson,11630292,PF/C/F/UTIL,3100,SA@PHO 11/14/2018 09:00PM ET,PHO,11.93
PG,Wade Baldwin IV (11630322),Wade Baldwin IV,11630322,PG/G/UTIL,3000,POR@LAL 11/14/2018 10:30PM ET,POR,1.75
SG,Gary Trent Jr. (11630325),Gary Trent Jr.,11630325,SG/G/UTIL,3000,POR@LAL 11/14/2018 10:30PM ET,POR,4
PF,Caleb Swanigan (11630328),Caleb Swanigan,11630328,PF/F/UTIL,3000,POR@LAL 11/14/2018 10:30PM ET,POR,10.39
SG,Anfernee Simons (11630331),Anfernee Simons,11630331,SG/G/UTIL,3000,POR@LAL 11/14/2018 10:30PM ET,POR,1
SF/PF,Michael Beasley (11630334),Michael Beasley,11630334,SF/PF/F/UTIL,3000,POR@LAL 11/14/2018 10:30PM ET,LAL,1.92
SG,Alex Caruso (11630338),Alex Caruso,11630338,SG/G/UTIL,3000,POR@LAL 11/14/2018 10:30PM ET,LAL,0
SG/SF,Kentavious Caldwell-Pope (11630341),Kentavious Caldwell-Pope,11630341,SG/SF/F/G/UTIL,3000,POR@LAL 11/14/2018 10:30PM ET,LAL,10.64
SG,Sviatoslav Mykhailiuk (11630346),Sviatoslav Mykhailiuk,11630346,SG/G/UTIL,3000,POR@LAL 11/14/2018 10:30PM ET,LAL,5.25
PF,Johnathan Williams (11630349),Johnathan Williams,11630349,PF/F/UTIL,3000,POR@LAL 11/14/2018 10:30PM ET,LAL,10.38
C,Ivica Zubac (11630352),Ivica Zubac,11630352,C/UTIL,3000,POR@LAL 11/14/2018 10:30PM ET,LAL,8.65
C,Moritz Wagner (11630354),Moritz Wagner,11630354,C/UTIL,3000,POR@LAL 11/14/2018 10:30PM ET,LAL,0
C,Isaac Bonga (11630356),Isaac Bonga,11630356,C/UTIL,3000,POR@LAL 11/14/2018 10:30PM ET,LAL,0
SF,D.J. Stephens (11630358),D.J. Stephens,11630358,SF/F/UTIL,3000,MEM@MIL 11/14/2018 08:00PM ET,MEM,0
PG/SG,Yuta Watanabe (11630361),Yuta Watanabe,11630361,PG/SG/G/UTIL,3000,MEM@MIL 11/14/2018 08:00PM ET,MEM,4
PG,Jevon Carter (11630365),Jevon Carter,11630365,PG/G/UTIL,3000,MEM@MIL 11/14/2018 08:00PM ET,MEM,0
SG,Wayne Selden Jr. (11630368),Wayne Selden Jr.,11630368,SG/G/UTIL,3000,MEM@MIL 11/14/2018 08:00PM ET,MEM,10.56
PF,Ivan Rabb (11630371),Ivan Rabb,11630371,PF/F/UTIL,3000,MEM@MIL 11/14/2018 08:00PM ET,MEM,6.82
PG/SG,Matthew Dellavedova (11630374),Matthew Dellavedova,11630374,PG/SG/G/UTIL,3000,MEM@MIL 11/14/2018 08:00PM ET,MIL,6.25
SG,Jodie Meeks (11630378),Jodie Meeks,11630378,SG/G/UTIL,3000,MEM@MIL 11/14/2018 08:00PM ET,MIL,0
SG,Sterling Brown (11630381),Sterling Brown,11630381,SG/G/UTIL,3000,MEM@MIL 11/14/2018 08:00PM ET,MIL,5.08
C,Christian Wood (11630384),Christian Wood,11630384,C/UTIL,3000,MEM@MIL 11/14/2018 08:00PM ET,MIL,3.25
PF,D.J. Wilson (11630386),D.J. Wilson,11630386,PF/F/UTIL,3000,MEM@MIL 11/14/2018 08:00PM ET,MIL,0
SG,Jaylen Morris (11630389),Jaylen Morris,11630389,SG/G/UTIL,3000,MEM@MIL 11/14/2018 08:00PM ET,MIL,0
PF/C,Thon Maker (11630392),Thon Maker,11630392,PF/C/F/UTIL,3000,MEM@MIL 11/14/2018 08:00PM ET,MIL,12.65
PG,Trevon Duval (11630396),Trevon Duval,11630396,PG/G/UTIL,3000,MEM@MIL 11/14/2018 08:00PM ET,MIL,0
PG,Chasson Randle (11630399),Chasson Randle,11630399,PG/G/UTIL,3000,CLE@WAS 11/14/2018 07:00PM ET,WAS,0
PG/SG,Tomas Satoransky (11630402),Tomas Satoransky,11630402,PG/SG/G/UTIL,3000,CLE@WAS 11/14/2018 07:00PM ET,WAS,8.81
SG,Devin Robinson (11630406),Devin Robinson,11630406,SG/G/UTIL,3000,CLE@WAS 11/14/2018 07:00PM ET,WAS,0
PF/C,Jason Smith (11630409),Jason Smith,11630409,PF/C/F/UTIL,3000,CLE@WAS 11/14/2018 07:00PM ET,WAS,11.53
PG/SG,Jordan McRae (11630413),Jordan McRae,11630413,PG/SG/G/UTIL,3000,CLE@WAS 11/14/2018 07:00PM ET,WAS,4
C,Thomas Bryant (11630417),Thomas Bryant,11630417,C/UTIL,3000,CLE@WAS 11/14/2018 07:00PM ET,WAS,5.56
SF,Troy Brown (11630419),Troy Brown,11630419,SF/F/UTIL,3000,CLE@WAS 11/14/2018 07:00PM ET,WAS,6.35
PF,Billy Preston (11630422),Billy Preston,11630422,PF/F/UTIL,3000,CLE@WAS 11/14/2018 07:00PM ET,CLE,0
PG,Andrew Harrison (11630425),Andrew Harrison,11630425,PG/G/UTIL,3000,CLE@WAS 11/14/2018 07:00PM ET,CLE,3.75
PF/C,Channing Frye (11630428),Channing Frye,11630428,PF/C/F/UTIL,3000,CLE@WAS 11/14/2018 07:00PM ET,CLE,11.75
PG/SG,Tim Frazier (11630308),Tim Frazier,11630308,PG/SG/G/UTIL,3000,NO@MIN 11/14/2018 08:00PM ET,NO,8.18
PG,Jared Terrell (11630316),Jared Terrell,11630316,PG/G/UTIL,3000,NO@MIN 11/14/2018 08:00PM ET,MIN,12.25
SF,Keita Bates-Diop (11630432),Keita Bates-Diop,11630432,SF/F/UTIL,3000,NO@MIN 11/14/2018 08:00PM ET,MIN,4.88
SF/PF,Luol Deng (11630435),Luol Deng,11630435,SF/PF/F/UTIL,3000,NO@MIN 11/14/2018 08:00PM ET,MIN,9.5
PG/SG,Jerryd Bayless (11630439),Jerryd Bayless,11630439,PG/SG/G/UTIL,3000,NO@MIN 11/14/2018 08:00PM ET,MIN,0
SG/SF,James Nunnally (11630443),James Nunnally,11630443,SG/SF/F/G/UTIL,3000,NO@MIN 11/14/2018 08:00PM ET,MIN,5.35
SG/SF,C.J. Williams (11630448),C.J. Williams,11630448,SG/SF/F/G/UTIL,3000,NO@MIN 11/14/2018 08:00PM ET,MIN,3.5
SF,Kenrich Williams (11630453),Kenrich Williams,11630453,SF/F/UTIL,3000,NO@MIN 11/14/2018 08:00PM ET,NO,2.25
PG,Trevon Bluiett (11630456),Trevon Bluiett,11630456,PG/G/UTIL,3000,NO@MIN 11/14/2018 08:00PM ET,NO,0
SF/PF,Solomon Hill (11630459),Solomon Hill,11630459,SF/PF/F/UTIL,3000,NO@MIN 11/14/2018 08:00PM ET,NO,10.16
PG,Frank Jackson (11630664),Frank Jackson,11630664,PG/G/UTIL,3000,NO@MIN 11/14/2018 08:00PM ET,NO,6.94
C,Jahlil Okafor (11630678),Jahlil Okafor,11630678,C/UTIL,3000,NO@MIN 11/14/2018 08:00PM ET,NO,7.29
PG,Demetrius Jackson (11630463),Demetrius Jackson,11630463,PG/G/UTIL,3000,PHI@ORL 11/14/2018 07:00PM ET,PHI,0
PF,Jonah Bolden (11630466),Jonah Bolden,11630466,PF/F/UTIL,3000,PHI@ORL 11/14/2018 07:00PM ET,PHI,5.29
PG,Shake Milton (11630469),Shake Milton,11630469,PG/G/UTIL,3000,PHI@ORL 11/14/2018 07:00PM ET,PHI,0
C,Justin Patton (11630472),Justin Patton,11630472,C/UTIL,3000,PHI@ORL 11/14/2018 07:00PM ET,PHI,0
SF,Zhaire Smith (11630474),Zhaire Smith,11630474,SF/F/UTIL,3000,PHI@ORL 11/14/2018 07:00PM ET,PHI,0
PF,Khem Birch (11630477),Khem Birch,11630477,PF/F/UTIL,3000,PHI@ORL 11/14/2018 07:00PM ET,ORL,6.45
PF,Amile Jefferson (11630480),Amile Jefferson,11630480,PF/F/UTIL,3000,PHI@ORL 11/14/2018 07:00PM ET,ORL,0
PF/C,Jarell Martin (11630483),Jarell Martin,11630483,PF/C/F/UTIL,3000,PHI@ORL 11/14/2018 07:00PM ET,ORL,8.64
SG,Troy Caupain (11630487),Troy Caupain,11630487,SG/G/UTIL,3000,PHI@ORL 11/14/2018 07:00PM ET,ORL,0
C,Timofey Mozgov (11630490),Timofey Mozgov,11630490,C/UTIL,3000,PHI@ORL 11/14/2018 07:00PM ET,ORL,0
SF,Melvin Frazier (11630492),Melvin Frazier,11630492,SF/F/UTIL,3000,PHI@ORL 11/14/2018 07:00PM ET,ORL,-0.25
PG,Isaiah Briscoe (11630495),Isaiah Briscoe,11630495,PG/G/UTIL,3000,PHI@ORL 11/14/2018 07:00PM ET,ORL,4.25
SG,Theo Pinson (11630498),Theo Pinson,11630498,SG/G/UTIL,3000,MIA@BKN 11/14/2018 07:30PM ET,BKN,3.88
SG/SF,Treveon Graham (11630501),Treveon Graham,11630501,SG/SF/F/G/UTIL,3000,MIA@BKN 11/14/2018 07:30PM ET,BKN,3.75
C,Alan Williams (11630506),Alan Williams,11630506,C/UTIL,3000,MIA@BKN 11/14/2018 07:30PM ET,BKN,0
PF,Rodions Kurucs (11630508),Rodions Kurucs,11630508,PF/F/UTIL,3000,MIA@BKN 11/14/2018 07:30PM ET,BKN,11.3
SF,Dzanan Musa (11630511),Dzanan Musa,11630511,SF/F/UTIL,3000,MIA@BKN 11/14/2018 07:30PM ET,BKN,4.25
PF,Udonis Haslem (11630514),Udonis Haslem,11630514,PF/F/UTIL,3000,MIA@BKN 11/14/2018 07:30PM ET,MIA,0.25
SF,Duncan Robinson (11630517),Duncan Robinson,11630517,SF/F/UTIL,3000,MIA@BKN 11/14/2018 07:30PM ET,MIA,5.88
PF,Yante Maten (11630520),Yante Maten,11630520,PF/F/UTIL,3000,MIA@BKN 11/14/2018 07:30PM ET,MIA,0
PF/C,Kenneth Faried (11630667),Kenneth Faried,11630667,PF/C/F/UTIL,3000,MIA@BKN 11/14/2018 07:30PM ET,BKN,6.55
PF/C,Daniel Theis (11630312),Daniel Theis,11630312,PF/C/F/UTIL,3000,CHI@BOS 11/14/2018 07:30PM ET,BOS,10.04
PF,Semi Ojeleye (11630319),Semi Ojeleye,11630319,PF/F/UTIL,3000,CHI@BOS 11/14/2018 07:30PM ET,BOS,4.19
PG,Tyler Ulis (11630523),Tyler Ulis,11630523,PG/G/UTIL,3000,CHI@BOS 11/14/2018 07:30PM ET,CHI,0
C,Robin Lopez (11630526),Robin Lopez,11630526,C/UTIL,3000,CHI@BOS 11/14/2018 07:30PM ET,CHI,9.38
PG,Rawle Alkins (11630528),Rawle Alkins,11630528,PG/G/UTIL,3000,CHI@BOS 11/14/2018 07:30PM ET,CHI,0
PG/SG,Brad Wanamaker (11630531),Brad Wanamaker,11630531,PG/SG/G/UTIL,3000,CHI@BOS 11/14/2018 07:30PM ET,BOS,3.38
PG,Walt Lemon Jr. (11630535),Walt Lemon Jr.,11630535,PG/G/UTIL,3000,CHI@BOS 11/14/2018 07:30PM ET,BOS,0
SG,Jabari Bird (11630538),Jabari Bird,11630538,SG/G/UTIL,3000,CHI@BOS 11/14/2018 07:30PM ET,BOS,0
C,Robert Williams (11630541),Robert Williams,11630541,C/UTIL,3000,CHI@BOS 11/14/2018 07:30PM ET,BOS,4.38
PG,PJ Dozier (11630543),PJ Dozier,11630543,PG/G/UTIL,3000,CHI@BOS 11/14/2018 07:30PM ET,BOS,0
PF,Guerschon Yabusele (11630546),Guerschon Yabusele,11630546,PF/F/UTIL,3000,CHI@BOS 11/14/2018 07:30PM ET,BOS,2.62
C,Cristiano Felicio (11630671),Cristiano Felicio,11630671,C/UTIL,3000,CHI@BOS 11/14/2018 07:30PM ET,CHI,12.35
PF,Tyler Cavanaugh (11630549),Tyler Cavanaugh,11630549,PF/F/UTIL,3000,UTA@DAL 11/14/2018 08:30PM ET,UTA,0
PG,Nazareth Mitrou-Long (11630552),Nazareth Mitrou-Long,11630552,PG/G/UTIL,3000,UTA@DAL 11/14/2018 08:30PM ET,UTA,0
PG,Raul Neto (11630555),Raul Neto,11630555,PG/G/UTIL,3000,UTA@DAL 11/14/2018 08:30PM ET,UTA,0
SG,Grayson Allen (11630558),Grayson Allen,11630558,SG/G/UTIL,3000,UTA@DAL 11/14/2018 08:30PM ET,UTA,6.12
SF/PF,Thabo Sefolosha (11630561),Thabo Sefolosha,11630561,SF/PF/F/UTIL,3000,UTA@DAL 11/14/2018 08:30PM ET,UTA,4.88
C,Ekpe Udoh (11630565),Ekpe Udoh,11630565,C/UTIL,3000,UTA@DAL 11/14/2018 08:30PM ET,UTA,4.11
C,Tony Bradley (11630567),Tony Bradley,11630567,C/UTIL,3000,UTA@DAL 11/14/2018 08:30PM ET,UTA,0
SF,Kostas Antetokounmpo (11630569),Kostas Antetokounmpo,11630569,SF/F/UTIL,3000,UTA@DAL 11/14/2018 08:30PM ET,DAL,0
PG,Daryl Macon (11630572),Daryl Macon,11630572,PG/G/UTIL,3000,UTA@DAL 11/14/2018 08:30PM ET,DAL,0
SG/SF,Ryan Broekhoff (11630575),Ryan Broekhoff,11630575,SG/SF/F/G/UTIL,3000,UTA@DAL 11/14/2018 08:30PM ET,DAL,1.9
C,Salah Mejri (11630580),Salah Mejri,11630580,C/UTIL,3000,UTA@DAL 11/14/2018 08:30PM ET,DAL,1.62
PF,Ray Spalding (11630582),Ray Spalding,11630582,PF/F/UTIL,3000,UTA@DAL 11/14/2018 08:30PM ET,DAL,0
SG,Khyri Thomas (11630305),Khyri Thomas,11630305,SG/G/UTIL,3000,DET@TOR 11/14/2018 07:30PM ET,DET,3
C,Greg Monroe (11630585),Greg Monroe,11630585,C/UTIL,3000,DET@TOR 11/14/2018 07:30PM ET,TOR,4.04
PG,Lorenzo Brown (11630587),Lorenzo Brown,11630587,PG/G/UTIL,3000,DET@TOR 11/14/2018 07:30PM ET,TOR,5.6
PG,Jordan Loyd (11630590),Jordan Loyd,11630590,PG/G/UTIL,3000,DET@TOR 11/14/2018 07:30PM ET,TOR,1.25
PF,Chris Boucher (11630593),Chris Boucher,11630593,PF/F/UTIL,3000,DET@TOR 11/14/2018 07:30PM ET,TOR,10.5
SG,Malachi Richardson (11630596),Malachi Richardson,11630596,SG/G/UTIL,3000,DET@TOR 11/14/2018 07:30PM ET,TOR,1.79
PF,Henry Ellenson (11630599),Henry Ellenson,11630599,PF/F/UTIL,3000,DET@TOR 11/14/2018 07:30PM ET,DET,11.25
PG,Keenan Evans (11630602),Keenan Evans,11630602,PG/G/UTIL,3000,DET@TOR 11/14/2018 07:30PM ET,DET,0
PG,Zach Lofton (11630605),Zach Lofton,11630605,PG/G/UTIL,3000,DET@TOR 11/14/2018 07:30PM ET,DET,1.5
PG,Jose Calderon (11630608),Jose Calderon,11630608,PG/G/UTIL,3000,DET@TOR 11/14/2018 07:30PM ET,DET,6.33
SG,Deonte Burton (11630611),Deonte Burton,11630611,SG/G/UTIL,3000,NY@OKC 11/14/2018 08:00PM ET,OKC,2.19
PF,Abdel Nader (11630614),Abdel Nader,11630614,PF/F/UTIL,3000,NY@OKC 11/14/2018 08:00PM ET,OKC,1
C,Tyler Davis (11630617),Tyler Davis,11630617,C/UTIL,3000,NY@OKC 11/14/2018 08:00PM ET,OKC,0
SG,Timothe Luwawu-Cabarrot (11630619),Timothe Luwawu-Cabarrot,11630619,SG/G/UTIL,3000,NY@OKC 11/14/2018 08:00PM ET,OKC,0.21
SG/SF,Courtney Lee (11630622),Courtney Lee,11630622,SG/SF/F/G/UTIL,3000,NY@OKC 11/14/2018 08:00PM ET,NY,0
PG/SG,Ron Baker (11630627),Ron Baker,11630627,PG/SG/G/UTIL,3000,NY@OKC 11/14/2018 08:00PM ET,NY,4.19
PF,Isaiah Hicks (11630631),Isaiah Hicks,11630631,PF/F/UTIL,3000,NY@OKC 11/14/2018 08:00PM ET,NY,0
PF,Luke Kornet (11630634),Luke Kornet,11630634,PF/F/UTIL,3000,NY@OKC 11/14/2018 08:00PM ET,NY,0.62
PF/C,Kristaps Porzingis (11630637),Kristaps Porzingis,11630637,PF/C/F/UTIL,3000,NY@OKC 11/14/2018 08:00PM ET,NY,0
SG,Lonnie Walker IV (11630641),Lonnie Walker IV,11630641,SG/G/UTIL,3000,SA@PHO 11/14/2018 09:00PM ET,SA,0
C,Drew Eubanks (11630644),Drew Eubanks,11630644,C/UTIL,3000,SA@PHO 11/14/2018 09:00PM ET,SA,2
PF,Chimezie Metu (11630646),Chimezie Metu,11630646,PF/F/UTIL,3000,SA@PHO 11/14/2018 09:00PM ET,SA,3.64
PG,Dejounte Murray (11630649),Dejounte Murray,11630649,PG/G/UTIL,3000,SA@PHO 11/14/2018 09:00PM ET,SA,0
SG,Troy Daniels (11630652),Troy Daniels,11630652,SG/G/UTIL,3000,SA@PHO 11/14/2018 09:00PM ET,PHO,8.25
SF,George King (11630655),George King,11630655,SF/F/UTIL,3000,SA@PHO 11/14/2018 09:00PM ET,PHO,0
SG,De'Anthony Melton (11630658),De'Anthony Melton,11630658,SG/G/UTIL,3000,SA@PHO 11/14/2018 09:00PM ET,PHO,9.25
PF,Dragan Bender (11630661),Dragan Bender,11630661,PF/F/UTIL,3000,SA@PHO 11/14/2018 09:00PM ET,PHO,2.31
SF,Quincy Pondexter (11630673),Quincy Pondexter,11630673,SF/F/UTIL,3000,SA@PHO 11/14/2018 09:00PM ET,SA,5.89
C,Jakob Poeltl (11630676),Jakob Poeltl,11630676,C/UTIL,3000,SA@PHO 11/14/2018 09:00PM ET,SA,7.81
