Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SG,Grayson Allen (11603498),Grayson Allen,11603498,SG/G/UTIL,3000,BOS@UTA 11/09/2018 09:30PM ET,UTA,6.12
C,Tony Bradley (11603501),Tony Bradley,11603501,C/UTIL,3000,BOS@UTA 11/09/2018 09:30PM ET,UTA,0
SG,Jabari Bird (11603503),Jabari Bird,11603503,SG/G/UTIL,3000,BOS@UTA 11/09/2018 09:30PM ET,BOS,0
PG,Walt Lemon Jr. (11603506),Walt Lemon Jr.,11603506,PG/G/UTIL,3000,BOS@UTA 11/09/2018 09:30PM ET,BOS,0
PG/SG,Brad Wanamaker (11603509),Brad Wanamaker,11603509,PG/SG/G/UTIL,3000,BOS@UTA 11/09/2018 09:30PM ET,BOS,3.38
C,Robert Williams (11603513),Robert Williams,11603513,C/UTIL,3000,BOS@UTA 11/09/2018 09:30PM ET,BOS,4.38
PG,PJ Dozier (11603515),PJ Dozier,11603515,PG/G/UTIL,3000,BOS@UTA 11/09/2018 09:30PM ET,BOS,0
PF,Guerschon Yabusele (11603518),Guerschon Yabusele,11603518,PF/F/UTIL,3000,BOS@UTA 11/09/2018 09:30PM ET,BOS,2.62
PF,Udonis Haslem (11603521),Udonis Haslem,11603521,PF/F/UTIL,3000,IND@MIA 11/09/2018 08:00PM ET,MIA,0.25
SF,Duncan Robinson (11603524),Duncan Robinson,11603524,SF/F/UTIL,3000,IND@MIA 11/09/2018 08:00PM ET,MIA,10.5
PF,Yante Maten (11603527),Yante Maten,11603527,PF/F/UTIL,3000,IND@MIA 11/09/2018 08:00PM ET,MIA,0
PF,Alize Johnson (11603530),Alize Johnson,11603530,PF/F/UTIL,3000,IND@MIA 11/09/2018 08:00PM ET,IND,2.33
PG,Edmond Sumner (11603533),Edmond Sumner,11603533,PG/G/UTIL,3000,IND@MIA 11/09/2018 08:00PM ET,IND,1.25
PG,Aaron Holiday (11603536),Aaron Holiday,11603536,PG/G/UTIL,3000,IND@MIA 11/09/2018 08:00PM ET,IND,1.65
PF/C,Ike Anigbogu (11603539),Ike Anigbogu,11603539,PF/C/F/UTIL,3000,IND@MIA 11/09/2018 08:00PM ET,IND,2.75
PF/C,Kyle O'Quinn (11603543),Kyle O'Quinn,11603543,PF/C/F/UTIL,3000,IND@MIA 11/09/2018 08:00PM ET,IND,10.07
PF,Henry Ellenson (11603547),Henry Ellenson,11603547,PF/F/UTIL,3000,DET@ATL 11/09/2018 07:30PM ET,DET,11.25
PG,Keenan Evans (11603550),Keenan Evans,11603550,PG/G/UTIL,3000,DET@ATL 11/09/2018 07:30PM ET,DET,0
PG,Jose Calderon (11603553),Jose Calderon,11603553,PG/G/UTIL,3000,DET@ATL 11/09/2018 07:30PM ET,DET,6.39
PG,Zach Lofton (11603556),Zach Lofton,11603556,PG/G/UTIL,3000,DET@ATL 11/09/2018 07:30PM ET,DET,1.5
SF,Alex Poythress (11603559),Alex Poythress,11603559,SF/F/UTIL,3000,DET@ATL 11/09/2018 07:30PM ET,ATL,13.25
SF/PF,Justin Anderson (11603562),Justin Anderson,11603562,SF/PF/F/UTIL,3000,DET@ATL 11/09/2018 07:30PM ET,ATL,0
PG,Jaylen Adams (11603566),Jaylen Adams,11603566,PG/G/UTIL,3000,DET@ATL 11/09/2018 07:30PM ET,ATL,2.38
PG,Tyler Dorsey (11603569),Tyler Dorsey,11603569,PG/G/UTIL,3000,DET@ATL 11/09/2018 07:30PM ET,ATL,6.75
SG,Daniel Hamilton (11603572),Daniel Hamilton,11603572,SG/G/UTIL,3000,DET@ATL 11/09/2018 07:30PM ET,ATL,0
PG,Devonte' Graham (11603575),Devonte' Graham,11603575,PG/G/UTIL,3000,CHA@PHI 11/09/2018 07:00PM ET,CHA,7
SG,J.P. Macura (11603578),J.P. Macura,11603578,SG/G/UTIL,3000,CHA@PHI 11/09/2018 07:00PM ET,CHA,0
SG,Dwayne Bacon (11603581),Dwayne Bacon,11603581,SG/G/UTIL,3000,CHA@PHI 11/09/2018 07:00PM ET,CHA,6.81
C,Bismack Biyombo (11603584),Bismack Biyombo,11603584,C/UTIL,3000,CHA@PHI 11/09/2018 07:00PM ET,CHA,9.6
PF/C,Frank Kaminsky (11603586),Frank Kaminsky,11603586,PF/C/F/UTIL,3000,CHA@PHI 11/09/2018 07:00PM ET,CHA,2.62
PG,Joe Chealey (11603590),Joe Chealey,11603590,PG/G/UTIL,3000,CHA@PHI 11/09/2018 07:00PM ET,CHA,0
PG,Demetrius Jackson (11603593),Demetrius Jackson,11603593,PG/G/UTIL,3000,CHA@PHI 11/09/2018 07:00PM ET,PHI,0
PG/SG,Jerryd Bayless (11603596),Jerryd Bayless,11603596,PG/SG/G/UTIL,3000,CHA@PHI 11/09/2018 07:00PM ET,PHI,0
SG,Furkan Korkmaz (11603600),Furkan Korkmaz,11603600,SG/G/UTIL,3000,CHA@PHI 11/09/2018 07:00PM ET,PHI,2.38
PG,Shake Milton (11603603),Shake Milton,11603603,PG/G/UTIL,3000,CHA@PHI 11/09/2018 07:00PM ET,PHI,0
PF,Jonah Bolden (11603606),Jonah Bolden,11603606,PF/F/UTIL,3000,CHA@PHI 11/09/2018 07:00PM ET,PHI,2.62
SF,Zhaire Smith (11603609),Zhaire Smith,11603609,SF/F/UTIL,3000,CHA@PHI 11/09/2018 07:00PM ET,PHI,0
PF/C,Skal Labissiere (11603612),Skal Labissiere,11603612,PF/C/F/UTIL,3000,MIN@SAC 11/09/2018 10:00PM ET,SAC,5.15
SF,Wenyen Gabriel (11603616),Wenyen Gabriel,11603616,SF/F/UTIL,3000,MIN@SAC 11/09/2018 10:00PM ET,SAC,0
PF/C,Zach Randolph (11603619),Zach Randolph,11603619,PF/C/F/UTIL,3000,MIN@SAC 11/09/2018 10:00PM ET,SAC,0
SG/SF,Ben McLemore (11603623),Ben McLemore,11603623,SG/SF/F/G/UTIL,3000,MIN@SAC 11/09/2018 10:00PM ET,SAC,3
SF,Keita Bates-Diop (11603628),Keita Bates-Diop,11603628,SF/F/UTIL,3000,MIN@SAC 11/09/2018 10:00PM ET,MIN,4.88
C,Justin Patton (11603631),Justin Patton,11603631,C/UTIL,3000,MIN@SAC 11/09/2018 10:00PM ET,MIN,0
SF/PF,Luol Deng (11603633),Luol Deng,11603633,SF/PF/F/UTIL,3000,MIN@SAC 11/09/2018 10:00PM ET,MIN,9.5
SG/SF,C.J. Williams (11603637),C.J. Williams,11603637,SG/SF/F/G/UTIL,3000,MIN@SAC 11/09/2018 10:00PM ET,MIN,2.69
SG/SF,James Nunnally (11603642),James Nunnally,11603642,SG/SF/F/G/UTIL,3000,MIN@SAC 11/09/2018 10:00PM ET,MIN,6.19
